InvoiceNo,StockCode,Description,Quantity,date,price,Country
564367,15056P,EDWARDIAN PARASOL PINK,9,8/25/11 9:18,"5,95",Germany
564367,15056N,EDWARDIAN PARASOL NATURAL,9,8/25/11 9:18,"5,95",Germany
564367,15056BL,EDWARDIAN PARASOL BLACK,3,8/25/11 9:18,"5,95",Germany
564367,21683,MEDIUM MEDINA STAMPED METAL BOWL,6,8/25/11 9:18,"2,95",Germany
564367,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,8/25/11 9:18,"4,95",Germany
564367,22492,MINI PAINT SET VINTAGE,36,8/25/11 9:18,"0,65",Germany
564367,16014,SMALL CHINESE STYLE SCISSOR,20,8/25/11 9:18,"0,42",Germany
564367,16016,LARGE CHINESE STYLE SCISSOR,20,8/25/11 9:18,"0,85",Germany
564367,22427,ENAMEL FLOWER JUG CREAM,3,8/25/11 9:18,"5,95",Germany
564367,POST,POSTAGE,1,8/25/11 9:18,18,Germany
