InvoiceNo,StockCode,Description,Quantity,date,price,Country
560997,23288,GREEN VINTAGE SPOT BEAKER,8,7/22/11 13:59,"0,85",Germany
560997,21843,RED RETROSPOT CAKE STAND,1,7/22/11 13:59,"10,95",Germany
560997,22423,REGENCY CAKESTAND 3 TIER,1,7/22/11 13:59,"12,75",Germany
560997,23256,CHILDRENS CUTLERY SPACEBOY,4,7/22/11 13:59,"4,15",Germany
560997,23254,CHILDRENS CUTLERY DOLLY GIRL,4,7/22/11 13:59,"4,15",Germany
560997,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,7/22/11 13:59,"1,25",Germany
560997,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,7/22/11 13:59,"4,95",Germany
560997,23245,SET OF 3 REGENCY CAKE TINS,4,7/22/11 13:59,"4,95",Germany
560997,20725,LUNCH BAG RED RETROSPOT,20,7/22/11 13:59,"1,65",Germany
560997,20728,LUNCH BAG CARS BLUE,20,7/22/11 13:59,"1,65",Germany
560997,20726,LUNCH BAG WOODLAND,20,7/22/11 13:59,"1,65",Germany
560997,20727,LUNCH BAG  BLACK SKULL.,20,7/22/11 13:59,"1,65",Germany
560997,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,7/22/11 13:59,"2,95",Germany
560997,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,7/22/11 13:59,"2,55",Germany
560997,21558,SKULL LUNCH BOX WITH CUTLERY,6,7/22/11 13:59,"2,55",Germany
560997,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,7/22/11 13:59,"2,95",Germany
560997,22382,LUNCH BAG SPACEBOY DESIGN,20,7/22/11 13:59,"1,65",Germany
560997,22384,LUNCH BAG PINK POLKADOT,20,7/22/11 13:59,"1,65",Germany
560997,22629,SPACEBOY LUNCH BOX,12,7/22/11 13:59,"1,95",Germany
560997,23298,SPOTTY BUNTING,3,7/22/11 13:59,"4,95",Germany
560997,22325,MOBILE VINTAGE HEARTS,3,7/22/11 13:59,"4,95",Germany
560997,22320,BIRDS MOBILE VINTAGE DESIGN,3,7/22/11 13:59,"5,95",Germany
560997,22962,JAM JAR WITH PINK LID,12,7/22/11 13:59,"0,85",Germany
560997,20685,DOORMAT RED RETROSPOT,2,7/22/11 13:59,"7,95",Germany
560997,22650,CERAMIC PIRATE CHEST MONEY BANK,12,7/22/11 13:59,"1,45",Germany
560997,22551,PLASTERS IN TIN SPACEBOY,12,7/22/11 13:59,"1,65",Germany
560997,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,7/22/11 13:59,"1,65",Germany
560997,21981,PACK OF 12 WOODLAND TISSUES,24,7/22/11 13:59,"0,29",Germany
560997,21967,PACK OF 12 SKULL TISSUES,24,7/22/11 13:59,"0,29",Germany
560997,22507,MEMO BOARD RETROSPOT  DESIGN,8,7/22/11 13:59,"4,95",Germany
560997,11001,ASSTD DESIGN RACING CAR PEN,16,7/22/11 13:59,"1,69",Germany
560997,21679,SKULLS  STICKERS,12,7/22/11 13:59,"0,85",Germany
560997,21680,WOODLAND  STICKERS,12,7/22/11 13:59,"0,85",Germany
560997,22561,WOODEN SCHOOL COLOURING SET,12,7/22/11 13:59,"1,65",Germany
560997,21829,DINOSAUR KEYRINGS ASSORTED,36,7/22/11 13:59,"0,21",Germany
560997,85136C,RED SHARK HELICOPTER,2,7/22/11 13:59,"7,95",Germany
560997,21239,PINK  POLKADOT CUP,8,7/22/11 13:59,"0,85",Germany
560997,21238,RED RETROSPOT CUP,8,7/22/11 13:59,"0,85",Germany
560997,21240,BLUE POLKADOT CUP,8,7/22/11 13:59,"0,85",Germany
560997,POST,POSTAGE,4,7/22/11 13:59,18,Germany
562035,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,8/2/11 9:29,"4,95",Germany
562035,22617,BAKING SET SPACEBOY DESIGN,3,8/2/11 9:29,"4,95",Germany
562035,21358,TOAST ITS - HAPPY BIRTHDAY,12,8/2/11 9:29,"1,25",Germany
562035,21731,RED TOADSTOOL LED NIGHT LIGHT,12,8/2/11 9:29,"1,65",Germany
562035,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,10,8/2/11 9:29,"0,85",Germany
562035,21544,SKULLS  WATER TRANSFER TATTOOS,12,8/2/11 9:29,"0,85",Germany
562035,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,8/2/11 9:29,"2,95",Germany
562035,23240,SET OF 4 KNICK KNACK TINS DOILEY,6,8/2/11 9:29,"4,15",Germany
562035,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,8/2/11 9:29,"1,65",Germany
