InvoiceNo,StockCode,Description,Quantity,date,price,Country
578705,84988,SET OF 72 PINK HEART PAPER DOILIES,3,11/25/11 11:12,"1,45",Germany
578705,23569,TRADTIONAL ALPHABET STAMP SET,2,11/25/11 11:12,"4,95",Germany
578705,20712,JUMBO BAG WOODLAND ANIMALS,2,11/25/11 11:12,"2,08",Germany
578705,22196,SMALL HEART MEASURING SPOONS,1,11/25/11 11:12,"0,85",Germany
578705,22195,LARGE HEART MEASURING SPOONS,1,11/25/11 11:12,"1,65",Germany
578705,22564,ALPHABET STENCIL CRAFT,2,11/25/11 11:12,"1,25",Germany
578705,21251,DINOSAUR HEIGHT CHART STICKER SET,2,11/25/11 11:12,"2,95",Germany
578705,21249,WOODLAND  HEIGHT CHART STICKERS,3,11/25/11 11:12,"2,95",Germany
578705,22966,GINGERBREAD MAN COOKIE CUTTER,3,11/25/11 11:12,"1,25",Germany
578705,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,11/25/11 11:12,"3,75",Germany
578705,21731,RED TOADSTOOL LED NIGHT LIGHT,3,11/25/11 11:12,"1,65",Germany
578705,23084,RABBIT NIGHT LIGHT,2,11/25/11 11:12,"2,08",Germany
578705,22078,RIBBON REEL LACE DESIGN,5,11/25/11 11:12,"2,1",Germany
578705,21226,POCKET MIRROR WOODLAND,5,11/25/11 11:12,"1,25",Germany
578705,22554,PLASTERS IN TIN WOODLAND ANIMALS,4,11/25/11 11:12,"1,65",Germany
578705,21452,TOADSTOOL MONEY BOX,2,11/25/11 11:12,"2,95",Germany
578705,22504,CABIN BAG VINTAGE RETROSPOT,1,11/25/11 11:12,"29,95",Germany
