InvoiceNo,StockCode,Description,Quantity,date,price,Country
556469,21930,JUMBO STORAGE BAG SKULLS,20,6/12/11 11:37,"2,08",Germany
556469,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,6/12/11 11:37,"2,08",Germany
556469,22386,JUMBO BAG PINK POLKADOT,50,6/12/11 11:37,"2,08",Germany
556469,22385,JUMBO BAG SPACEBOY DESIGN,30,6/12/11 11:37,"2,08",Germany
556469,85099B,JUMBO BAG RED RETROSPOT,40,6/12/11 11:37,"2,08",Germany
556469,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,6/12/11 11:37,"2,08",Germany
556469,20719,WOODLAND CHARLOTTE BAG,20,6/12/11 11:37,"0,85",Germany
556469,20724,RED RETROSPOT CHARLOTTE BAG,50,6/12/11 11:37,"0,85",Germany
556469,22356,CHARLOTTE BAG PINK POLKADOT,50,6/12/11 11:37,"0,85",Germany
556469,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,6/12/11 11:37,"0,85",Germany
556469,20712,JUMBO BAG WOODLAND ANIMALS,10,6/12/11 11:37,"2,08",Germany
556469,21791,VINTAGE HEADS AND TAILS CARD GAME,12,6/12/11 11:37,"1,25",Germany
556469,POST,POSTAGE,3,6/12/11 11:37,18,Germany
