InvoiceNo,StockCode,Description,Quantity,date,price,Country
562537,23320,GIANT 50'S CHRISTMAS CRACKER,12,8/5/11 15:02,"2,89",Germany
562537,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12,8/5/11 15:02,"1,65",Germany
562537,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,12,8/5/11 15:02,"1,65",Germany
562537,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,8/5/11 15:02,"1,65",Germany
562537,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,8/5/11 15:02,"0,95",Germany
562537,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,8/5/11 15:02,"0,95",Germany
562537,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,8/5/11 15:02,"0,85",Germany
562537,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,8/5/11 15:02,"0,83",Germany
562537,23319,BOX OF 6 MINI 50'S CRACKERS,6,8/5/11 15:02,"2,49",Germany
562537,23344,JUMBO BAG 50'S CHRISTMAS,5,8/5/11 15:02,"2,08",Germany
562537,23266,SET OF 3 WOODEN STOCKING DECORATION,12,8/5/11 15:02,"1,25",Germany
562537,23263,SET OF 3 WOODEN HEART DECORATIONS,12,8/5/11 15:02,"1,25",Germany
562537,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,8/5/11 15:02,"1,25",Germany
562537,23265,SET OF 3 WOODEN TREE DECORATIONS,12,8/5/11 15:02,"1,25",Germany
562537,23212,HEART WREATH DECORATION WITH BELL,12,8/5/11 15:02,"1,25",Germany
562537,23213,STAR WREATH DECORATION WITH BELL,12,8/5/11 15:02,"1,25",Germany
562537,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,8/5/11 15:02,"2,95",Germany
562537,23122,PARTY CHARMS 50 PIECES,12,8/5/11 15:02,"0,83",Germany
562537,23110,PARISIENNE KEY CABINET,2,8/5/11 15:02,"5,75",Germany
562537,22960,JAM MAKING SET WITH JARS,6,8/5/11 15:02,"4,25",Germany
562537,23198,PANTRY MAGNETIC  SHOPPING LIST,12,8/5/11 15:02,"1,45",Germany
562537,23288,GREEN VINTAGE SPOT BEAKER,8,8/5/11 15:02,"0,85",Germany
562537,23297,SET 40 HEART SHAPE PETIT FOUR CASES,6,8/5/11 15:02,"1,65",Germany
562537,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,8/5/11 15:02,"4,95",Germany
562537,21238,RED RETROSPOT CUP,8,8/5/11 15:02,"0,85",Germany
562537,21240,BLUE POLKADOT CUP,8,8/5/11 15:02,"0,85",Germany
562537,21239,PINK  POLKADOT CUP,8,8/5/11 15:02,"0,85",Germany
562537,21242,RED RETROSPOT PLATE,8,8/5/11 15:02,"1,69",Germany
562537,21243,PINK  POLKADOT PLATE,8,8/5/11 15:02,"1,69",Germany
562537,21244,BLUE POLKADOT PLATE,8,8/5/11 15:02,"1,69",Germany
562537,20675,BLUE POLKADOT BOWL,8,8/5/11 15:02,"1,25",Germany
562537,20677,PINK POLKADOT BOWL,8,8/5/11 15:02,"1,25",Germany
562537,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,8/5/11 15:02,"2,95",Germany
562537,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,8/5/11 15:02,"2,95",Germany
562537,23080,RED METAL BOX TOP SECRET,2,8/5/11 15:02,"8,25",Germany
562537,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,8/5/11 15:02,"2,1",Germany
562537,22629,SPACEBOY LUNCH BOX,6,8/5/11 15:02,"1,95",Germany
562537,23346,SPACEBOY BEAKER,6,8/5/11 15:02,"1,25",Germany
562537,22367,CHILDRENS APRON SPACEBOY DESIGN,8,8/5/11 15:02,"1,95",Germany
562537,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,8/5/11 15:02,"2,1",Germany
562537,22142,CHRISTMAS CRAFT WHITE FAIRY,6,8/5/11 15:02,"1,45",Germany
562537,22945,CHRISTMAS METAL TAGS ASSORTED,12,8/5/11 15:02,"0,85",Germany
562537,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,8/5/11 15:02,"2,49",Germany
562537,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,8/5/11 15:02,"4,95",Germany
562537,22627,MINT KITCHEN SCALES,2,8/5/11 15:02,"8,5",Germany
562537,23294,SET OF 6 SNACK LOAF BAKING CASES,8,8/5/11 15:02,"0,83",Germany
562537,23295,SET OF 12 MINI LOAF BAKING CASES,16,8/5/11 15:02,"0,83",Germany
562537,23296,SET OF 6 TEA TIME BAKING CASES,12,8/5/11 15:02,"1,25",Germany
562537,23247,BISCUIT TIN 50'S CHRISTMAS,6,8/5/11 15:02,"2,89",Germany
562537,POST,POSTAGE,5,8/5/11 15:02,18,Germany
