InvoiceNo,StockCode,Description,Quantity,date,price,Country
539446,22834,HAND WARMER BABUSHKA DESIGN,48,12/17/10 15:58,"0,85",Germany
539446,84660C,PINK STITCHED WALL CLOCK,20,12/17/10 15:58,"1,25",Germany
539446,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,24,12/17/10 15:58,"0,85",Germany
539446,70006,LOVE HEART POCKET WARMER,30,12/17/10 15:58,"0,42",Germany
539446,84674,FLYING PIG WATERING CAN,24,12/17/10 15:58,"1,25",Germany
539446,84660B,BLACK STITCHED WALL CLOCK,20,12/17/10 15:58,"1,25",Germany
539446,84660A,WHITE STITCHED WALL CLOCK,20,12/17/10 15:58,"1,25",Germany
539446,22837,HOT WATER BOTTLE BABUSHKA,8,12/17/10 15:58,"4,65",Germany
539446,21481,FAWN BLUE HOT WATER BOTTLE,12,12/17/10 15:58,"2,95",Germany
539446,22113,GREY HEART HOT WATER BOTTLE,12,12/17/10 15:58,"3,75",Germany
539446,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,12/17/10 15:58,"4,25",Germany
539446,22254,FELT TOADSTOOL LARGE,12,12/17/10 15:58,"1,25",Germany
539446,22255,FELT TOADSTOOL  SMALL,12,12/17/10 15:58,"0,85",Germany
539446,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,12/17/10 15:58,"2,95",Germany
539446,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,12/17/10 15:58,"2,95",Germany
539446,22659,LUNCH BOX I LOVE LONDON,24,12/17/10 15:58,"1,95",Germany
539446,21426,WOODLAND STORAGE BOX SMALL,6,12/17/10 15:58,"2,1",Germany
539446,21424,WOODLAND STORAGE BOX LARGE,6,12/17/10 15:58,"2,95",Germany
539446,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12/17/10 15:58,"1,65",Germany
539446,20712,JUMBO BAG WOODLAND ANIMALS,20,12/17/10 15:58,"1,95",Germany
539446,21232,STRAWBERRY CERAMIC TRINKET BOX,12,12/17/10 15:58,"1,25",Germany
539446,21231,SWEETHEART CERAMIC TRINKET BOX,12,12/17/10 15:58,"1,25",Germany
539446,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,12/17/10 15:58,"1,25",Germany
539446,22423,REGENCY CAKESTAND 3 TIER,4,12/17/10 15:58,"12,75",Germany
539446,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,12/17/10 15:58,"9,95",Germany
539446,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,12/17/10 15:58,"12,75",Germany
539446,22223,CAKE PLATE LOVEBIRD PINK,3,12/17/10 15:58,"4,95",Germany
539446,22222,CAKE PLATE LOVEBIRD WHITE,3,12/17/10 15:58,"4,95",Germany
539446,21871,SAVE THE PLANET MUG,12,12/17/10 15:58,"1,25",Germany
539446,POST,POSTAGE,9,12/17/10 15:58,18,Germany
549316,20712,JUMBO BAG WOODLAND ANIMALS,10,4/8/11 9:54,"1,95",Germany
549316,21931,JUMBO STORAGE BAG SUKI,10,4/8/11 9:54,"1,95",Germany
549316,85099B,JUMBO BAG RED RETROSPOT,10,4/8/11 9:54,"1,95",Germany
549316,21212,PACK OF 72 RETROSPOT CAKE CASES,24,4/8/11 9:54,"0,55",Germany
549316,20750,RED RETROSPOT MINI CASES,12,4/8/11 9:54,"6,35",Germany
549316,22276,WASH BAG VINTAGE ROSE PAISLEY,6,4/8/11 9:54,"2,55",Germany
549316,15036,ASSORTED COLOURS SILK FAN,36,4/8/11 9:54,"0,75",Germany
549316,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,4/8/11 9:54,"1,65",Germany
549316,22556,PLASTERS IN TIN CIRCUS PARADE,24,4/8/11 9:54,"1,65",Germany
549316,85049C,ROMANTIC PINKS RIBBONS,12,4/8/11 9:54,"1,25",Germany
549316,85049F,BABY BOOM RIBBONS,12,4/8/11 9:54,"1,25",Germany
549316,85049G,CHOCOLATE BOX RIBBONS,12,4/8/11 9:54,"1,25",Germany
549316,85049E,SCANDINAVIAN REDS RIBBONS,12,4/8/11 9:54,"1,25",Germany
549316,22027,TEA PARTY BIRTHDAY CARD,12,4/8/11 9:54,"0,42",Germany
