InvoiceNo,StockCode,Description,Quantity,date,price,Country
561911,22652,TRAVEL SEWING KIT,10,8/1/11 10:26,"1,65",Germany
561911,85049E,SCANDINAVIAN REDS RIBBONS,12,8/1/11 10:26,"1,25",Germany
561911,22077,6 RIBBONS RUSTIC CHARM,12,8/1/11 10:26,"1,65",Germany
561911,22082,RIBBON REEL STRIPES DESIGN,10,8/1/11 10:26,"1,65",Germany
561911,85049H,URBAN BLACK RIBBONS,12,8/1/11 10:26,"1,25",Germany
561911,22150,3 STRIPEY MICE FELTCRAFT,6,8/1/11 10:26,"1,95",Germany
561911,22668,PINK BABY BUNTING,5,8/1/11 10:26,"2,95",Germany
561911,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,8/1/11 10:26,"1,25",Germany
561911,21668,RED STRIPE CERAMIC DRAWER KNOB,12,8/1/11 10:26,"1,25",Germany
561911,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,8/1/11 10:26,"1,25",Germany
561911,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,8/1/11 10:26,"1,65",Germany
561911,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,8/1/11 10:26,"1,65",Germany
561911,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,8/1/11 10:26,"1,65",Germany
561911,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,8/1/11 10:26,"1,25",Germany
561911,22469,HEART OF WICKER SMALL,12,8/1/11 10:26,"1,65",Germany
561911,23321,SMALL WHITE HEART OF WICKER,12,8/1/11 10:26,"1,65",Germany
561911,84879,ASSORTED COLOUR BIRD ORNAMENT,8,8/1/11 10:26,"1,69",Germany
561911,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,8/1/11 10:26,"3,25",Germany
561911,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,8/1/11 10:26,"2,55",Germany
561911,21154,RED RETROSPOT OVEN GLOVE,10,8/1/11 10:26,"1,25",Germany
561911,35810A,ENAMEL PINK COFFEE CONTAINER,12,8/1/11 10:26,"0,83",Germany
561911,23134,LARGE ZINC HEART WALL ORGANISER,2,8/1/11 10:26,"8,25",Germany
561911,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,8/1/11 10:26,"0,55",Germany
561911,21976,PACK OF 60 MUSHROOM CAKE CASES,24,8/1/11 10:26,"0,55",Germany
561911,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,8/1/11 10:26,"1,65",Germany
561911,22558,CLOTHES PEGS RETROSPOT PACK 24,12,8/1/11 10:26,"1,65",Germany
561911,23245,SET OF 3 REGENCY CAKE TINS,4,8/1/11 10:26,"4,95",Germany
561911,22196,SMALL HEART MEASURING SPOONS,12,8/1/11 10:26,"0,85",Germany
561911,23108,SET OF 10 LED DOLLY LIGHTS,2,8/1/11 10:26,"6,25",Germany
561911,22180,RETROSPOT LAMP,4,8/1/11 10:26,"9,95",Germany
561911,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,8/1/11 10:26,"1,65",Germany
561911,21197,MULTICOLOUR  CONFETTI IN TUBE,12,8/1/11 10:26,"1,65",Germany
561911,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,8/1/11 10:26,"0,85",Germany
561911,20977,36 PENCILS TUBE WOODLAND,16,8/1/11 10:26,"1,25",Germany
561911,22505,MEMO BOARD COTTAGE DESIGN,4,8/1/11 10:26,"4,95",Germany
561911,20997,ROSE DU SUD CUSHION COVER,6,8/1/11 10:26,"4,95",Germany
561911,23286,BLUE VINTAGE SPOT BEAKER,8,8/1/11 10:26,"0,85",Germany
561911,23285,PINK VINTAGE SPOT BEAKER,8,8/1/11 10:26,"0,85",Germany
561911,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,8/1/11 10:26,"5,95",Germany
561911,22129,PARTY CONES CANDY TREE DECORATION,12,8/1/11 10:26,"0,85",Germany
561911,21577,SAVE THE PLANET COTTON TOTE BAG,6,8/1/11 10:26,"2,25",Germany
561911,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,8/1/11 10:26,"2,25",Germany
561911,20718,RED RETROSPOT SHOPPER BAG,10,8/1/11 10:26,"1,25",Germany
561911,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,8/1/11 10:26,"0,95",Germany
561911,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,8/1/11 10:26,"0,85",Germany
