InvoiceNo,StockCode,Description,Quantity,date,price,Country
564666,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,8/26/11 14:51,"2,25",Germany
564666,16169E,WRAP 50'S  CHRISTMAS,25,8/26/11 14:51,"0,42",Germany
564666,22815,CARD PSYCHEDELIC APPLES,12,8/26/11 14:51,"0,42",Germany
564666,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,6,8/26/11 14:51,"2,55",Germany
564666,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,8/26/11 14:51,"2,95",Germany
564666,21481,FAWN BLUE HOT WATER BOTTLE,6,8/26/11 14:51,"2,95",Germany
564666,22111,SCOTTIE DOG HOT WATER BOTTLE,3,8/26/11 14:51,"4,95",Germany
564666,21484,CHICK GREY HOT WATER BOTTLE,4,8/26/11 14:51,"3,45",Germany
564666,POST,POSTAGE,1,8/26/11 14:51,18,Germany
570189,20973,12 PENCIL SMALL TUBE WOODLAND,24,10/7/11 15:15,"0,65",Germany
570189,20719,WOODLAND CHARLOTTE BAG,10,10/7/11 15:15,"0,85",Germany
570189,20724,RED RETROSPOT CHARLOTTE BAG,10,10/7/11 15:15,"0,85",Germany
570189,23438,RED SPOT GIFT BAG LARGE,12,10/7/11 15:15,"1,25",Germany
570189,23437,50'S CHRISTMAS GIFT BAG LARGE,12,10/7/11 15:15,"1,25",Germany
570189,22037,ROBOT BIRTHDAY CARD,12,10/7/11 15:15,"0,42",Germany
570189,22029,SPACEBOY BIRTHDAY CARD,12,10/7/11 15:15,"0,42",Germany
570189,22718,CARD CAT AND TREE,12,10/7/11 15:15,"0,42",Germany
570189,22629,SPACEBOY LUNCH BOX,12,10/7/11 15:15,"1,95",Germany
570189,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,10/7/11 15:15,"2,95",Germany
570189,POST,POSTAGE,1,10/7/11 15:15,18,Germany
