InvoiceNo,StockCode,Description,Quantity,date,price,Country
560590,22897,OVEN MITT APPLES DESIGN,10,7/19/11 15:55,"1,45",Germany
560590,22302,COFFEE MUG PEARS  DESIGN,6,7/19/11 15:55,"2,55",Germany
560590,23199,JUMBO BAG APPLES,10,7/19/11 15:55,"2,08",Germany
560590,22303,COFFEE MUG APPLES DESIGN,6,7/19/11 15:55,"2,55",Germany
560590,22704,WRAP RED APPLES,25,7/19/11 15:55,"0,42",Germany
560590,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,7/19/11 15:55,"3,25",Germany
560590,22908,PACK OF 20 NAPKINS RED APPLES,12,7/19/11 15:55,"0,85",Germany
560590,23206,LUNCH BAG APPLE DESIGN,10,7/19/11 15:55,"1,65",Germany
560590,22630,DOLLY GIRL LUNCH BOX,12,7/19/11 15:55,"1,95",Germany
560590,22847,BREAD BIN DINER STYLE IVORY,1,7/19/11 15:55,"16,95",Germany
560590,85053,FRENCH ENAMEL CANDLEHOLDER,6,7/19/11 15:55,"2,1",Germany
560590,22430,ENAMEL WATERING CAN CREAM,4,7/19/11 15:55,"4,95",Germany
560590,16161P,WRAP ENGLISH ROSE,25,7/19/11 15:55,"0,42",Germany
560590,84030E,ENGLISH ROSE HOT WATER BOTTLE,20,7/19/11 15:55,"4,25",Germany
560590,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,7/19/11 15:55,"1,25",Germany
560590,21884,CAKES AND BOWS GIFT  TAPE,12,7/19/11 15:55,"0,65",Germany
560590,22831,WHITE BROCANTE SOAP DISH,6,7/19/11 15:55,"2,95",Germany
560590,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,7/19/11 15:55,"1,45",Germany
560590,23198,PANTRY MAGNETIC  SHOPPING LIST,12,7/19/11 15:55,"1,45",Germany
560590,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,7/19/11 15:55,"4,95",Germany
560590,23245,SET OF 3 REGENCY CAKE TINS,4,7/19/11 15:55,"4,95",Germany
560590,23291,DOLLY GIRL CHILDRENS CUP,8,7/19/11 15:55,"1,25",Germany
560590,23289,DOLLY GIRL CHILDRENS BOWL,8,7/19/11 15:55,"1,25",Germany
560590,23292,SPACEBOY CHILDRENS CUP,16,7/19/11 15:55,"1,25",Germany
560590,23290,SPACEBOY CHILDRENS BOWL,16,7/19/11 15:55,"1,25",Germany
560590,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,7/19/11 15:55,"0,83",Germany
560590,23287,RED VINTAGE SPOT BEAKER,8,7/19/11 15:55,"0,85",Germany
560590,23288,GREEN VINTAGE SPOT BEAKER,8,7/19/11 15:55,"0,85",Germany
560590,23286,BLUE VINTAGE SPOT BEAKER,8,7/19/11 15:55,"0,85",Germany
560590,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24,7/19/11 15:55,"0,55",Germany
560590,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,7/19/11 15:55,"0,55",Germany
560590,22961,JAM MAKING SET PRINTED,12,7/19/11 15:55,"1,45",Germany
560590,22960,JAM MAKING SET WITH JARS,6,7/19/11 15:55,"4,25",Germany
560590,22989,SET 2 PANTRY DESIGN TEA TOWELS,12,7/19/11 15:55,"3,25",Germany
560590,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,7/19/11 15:55,"0,85",Germany
560590,22692,DOORMAT WELCOME TO OUR HOME,4,7/19/11 15:55,"7,95",Germany
560590,22979,PANTRY WASHING UP BRUSH,12,7/19/11 15:55,"1,45",Germany
560590,22982,PANTRY PASTRY BRUSH,12,7/19/11 15:55,"1,25",Germany
560590,22980,PANTRY SCRUBBING BRUSH,12,7/19/11 15:55,"1,65",Germany
560590,23004,TRAVEL CARD WALLET PANTRY,24,7/19/11 15:55,"0,42",Germany
560590,20652,BLUE POLKADOT LUGGAGE TAG,12,7/19/11 15:55,"1,25",Germany
560590,22740,POLKADOT PEN,48,7/19/11 15:55,"0,85",Germany
560590,23285,PINK VINTAGE SPOT BEAKER,8,7/19/11 15:55,"0,85",Germany
560590,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/19/11 15:55,"2,95",Germany
560590,23175,REGENCY MILK JUG PINK,4,7/19/11 15:55,"3,25",Germany
560590,23174,REGENCY SUGAR BOWL GREEN,4,7/19/11 15:55,"4,15",Germany
560590,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,7/19/11 15:55,"0,65",Germany
560590,22624,IVORY KITCHEN SCALES,2,7/19/11 15:55,"8,5",Germany
560590,22627,MINT KITCHEN SCALES,2,7/19/11 15:55,"8,5",Germany
560590,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,7/19/11 15:55,"3,75",Germany
560590,22728,ALARM CLOCK BAKELIKE PINK,4,7/19/11 15:55,"3,75",Germany
560590,22726,ALARM CLOCK BAKELIKE GREEN,4,7/19/11 15:55,"3,75",Germany
560590,22729,ALARM CLOCK BAKELIKE ORANGE,4,7/19/11 15:55,"3,75",Germany
560590,22727,ALARM CLOCK BAKELIKE RED,4,7/19/11 15:55,"3,75",Germany
560590,22781,GUMBALL MAGAZINE RACK,2,7/19/11 15:55,"7,65",Germany
560590,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,7/19/11 15:55,"1,65",Germany
560590,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,7/19/11 15:55,"4,15",Germany
560590,79191C,RETRO PLASTIC ELEPHANT TRAY,12,7/19/11 15:55,"0,85",Germany
560590,22629,SPACEBOY LUNCH BOX,12,7/19/11 15:55,"1,95",Germany
560590,22029,SPACEBOY BIRTHDAY CARD,12,7/19/11 15:55,"0,42",Germany
560590,22551,PLASTERS IN TIN SPACEBOY,12,7/19/11 15:55,"1,65",Germany
560590,22403,MAGNETS PACK OF 4 VINTAGE LABELS,12,7/19/11 15:55,"0,39",Germany
