InvoiceNo,StockCode,Description,Quantity,date,price,Country
570881,22325,MOBILE VINTAGE HEARTS,3,10/13/11 9:30,"4,95",Germany
570881,22318,FIVE HEART HANGING DECORATION,6,10/13/11 9:30,"2,95",Germany
570881,22320,BIRDS MOBILE VINTAGE DESIGN,3,10/13/11 9:30,"5,95",Germany
570881,22317,FIVE CATS HANGING DECORATION,6,10/13/11 9:30,"2,95",Germany
570881,21485,RETROSPOT HEART HOT WATER BOTTLE,6,10/13/11 9:30,"4,95",Germany
570881,22110,BIRD HOUSE HOT WATER BOTTLE,6,10/13/11 9:30,"2,55",Germany
570881,21484,CHICK GREY HOT WATER BOTTLE,4,10/13/11 9:30,"4,25",Germany
570881,21624,VINTAGE UNION JACK DOORSTOP,3,10/13/11 9:30,"5,95",Germany
570881,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,10/13/11 9:30,"0,85",Germany
570881,22175,PINK OWL SOFT TOY,6,10/13/11 9:30,"2,95",Germany
570881,22176,BLUE OWL SOFT TOY,6,10/13/11 9:30,"2,95",Germany
570881,22483,RED GINGHAM TEDDY BEAR,6,10/13/11 9:30,"2,95",Germany
570881,POST,POSTAGE,2,10/13/11 9:30,18,Germany
577299,20719,WOODLAND CHARLOTTE BAG,10,11/18/11 12:52,"0,85",Germany
577299,23204,CHARLOTTE BAG APPLES DESIGN,10,11/18/11 12:52,"0,85",Germany
577299,22355,CHARLOTTE BAG SUKI DESIGN,10,11/18/11 12:52,"0,85",Germany
577299,23206,LUNCH BAG APPLE DESIGN,10,11/18/11 12:52,"1,65",Germany
577299,20726,LUNCH BAG WOODLAND,10,11/18/11 12:52,"1,65",Germany
577299,23207,LUNCH BAG ALPHABET DESIGN,10,11/18/11 12:52,"1,65",Germany
577299,20728,LUNCH BAG CARS BLUE,20,11/18/11 12:52,"1,65",Germany
577299,POST,POSTAGE,1,11/18/11 12:52,18,Germany
577301,22175,PINK OWL SOFT TOY,6,11/18/11 12:53,"2,95",Germany
577301,21408,SPOTTY PINK DUCK DOORSTOP,3,11/18/11 12:53,"4,25",Germany
