InvoiceNo,StockCode,Description,Quantity,date,price,Country
571308,23310,BUBBLEGUM RING ASSORTED,72,10/17/11 10:10,"0,42",Germany
571308,22551,PLASTERS IN TIN SPACEBOY,12,10/17/11 10:10,"1,65",Germany
571308,20712,JUMBO BAG WOODLAND ANIMALS,10,10/17/11 10:10,"2,08",Germany
571308,20719,WOODLAND CHARLOTTE BAG,30,10/17/11 10:10,"0,85",Germany
571308,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,10/17/11 10:10,"1,65",Germany
571308,22556,PLASTERS IN TIN CIRCUS PARADE,12,10/17/11 10:10,"1,65",Germany
571308,22991,GIRAFFE WOODEN RULER,12,10/17/11 10:10,"1,95",Germany
571308,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,10/17/11 10:10,"3,25",Germany
571308,20724,RED RETROSPOT CHARLOTTE BAG,10,10/17/11 10:10,"0,85",Germany
571308,20750,RED RETROSPOT MINI CASES,6,10/17/11 10:10,"7,95",Germany
571308,21746,SMALL RED RETROSPOT WINDMILL,12,10/17/11 10:10,"1,25",Germany
571308,21452,TOADSTOOL MONEY BOX,6,10/17/11 10:10,"2,95",Germany
571308,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,10/17/11 10:10,"1,45",Germany
571308,21915,RED  HARMONICA IN BOX,12,10/17/11 10:10,"1,25",Germany
571308,22620,4 TRADITIONAL SPINNING TOPS,12,10/17/11 10:10,"1,45",Germany
571308,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,10/17/11 10:10,"2,95",Germany
571308,20766,GARDEN PATH SKETCHBOOK,4,10/17/11 10:10,"3,75",Germany
571308,22179,SET 10 NIGHT OWL LIGHTS,4,10/17/11 10:10,"6,75",Germany
571308,22468,BABUSHKA LIGHTS STRING OF 10,2,10/17/11 10:10,"6,75",Germany
571308,23506,MINI PLAYING CARDS SPACEBOY,20,10/17/11 10:10,"0,42",Germany
571308,23388,WOODLAND MINI BACKPACK,8,10/17/11 10:10,"4,15",Germany
571308,22331,WOODLAND PARTY BAG + STICKER SET,8,10/17/11 10:10,"1,65",Germany
571308,22555,PLASTERS IN TIN STRONGMAN,12,10/17/11 10:10,"1,65",Germany
571308,22029,SPACEBOY BIRTHDAY CARD,12,10/17/11 10:10,"0,42",Germany
571308,23389,SPACEBOY MINI BACKPACK,4,10/17/11 10:10,"4,15",Germany
571308,20973,12 PENCIL SMALL TUBE WOODLAND,24,10/17/11 10:10,"0,65",Germany
571308,16045,POPART WOODEN PENCILS ASST,100,10/17/11 10:10,"0,04",Germany
571308,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,10/17/11 10:10,"0,65",Germany
571308,23367,SET 12 COLOUR PENCILS SPACEBOY,16,10/17/11 10:10,"0,65",Germany
571308,22138,BAKING SET 9 PIECE RETROSPOT,3,10/17/11 10:10,"4,95",Germany
571308,21429,RED GINGHAM ROSE JEWELLERY BOX,8,10/17/11 10:10,"1,95",Germany
571308,21481,FAWN BLUE HOT WATER BOTTLE,4,10/17/11 10:10,"3,75",Germany
571308,23040,PAPER LANTERN 9 POINT SNOW STAR,3,10/17/11 10:10,"5,75",Germany
571308,22585,PACK OF 6 BIRDY GIFT TAGS,12,10/17/11 10:10,"1,25",Germany
571308,23126,FELTCRAFT GIRL AMELIE KIT,4,10/17/11 10:10,"4,95",Germany
571308,POST,POSTAGE,3,10/17/11 10:10,18,Germany
