InvoiceNo,StockCode,Description,Quantity,date,price,Country
569017,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,9/30/11 9:22,"5,95",Germany
569017,15056BL,EDWARDIAN PARASOL BLACK,3,9/30/11 9:22,"5,95",Germany
569017,23515,EMBROIDERED RIBBON REEL DAISY,6,9/30/11 9:22,"2,08",Germany
569017,23518,EMBROIDERED RIBBON REEL RACHEL,6,9/30/11 9:22,"2,89",Germany
569017,23513,EMBROIDERED RIBBON REEL SUSIE,6,9/30/11 9:22,"2,08",Germany
569017,23517,EMBROIDERED RIBBON REEL REBECCA,6,9/30/11 9:22,"2,89",Germany
569017,23520,EMBROIDERED RIBBON REEL RUBY,6,9/30/11 9:22,"3,75",Germany
569017,23508,MINI PLAYING CARDS DOLLY GIRL,20,9/30/11 9:22,"0,42",Germany
569017,23502,PLAYING CARDS VINTAGE DOILY,12,9/30/11 9:22,"1,25",Germany
569017,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,9/30/11 9:22,"1,95",Germany
569017,23395,BELLE JARDINIERE CUSHION COVER,4,9/30/11 9:22,"3,75",Germany
569017,22186,RED STAR CARD HOLDER,12,9/30/11 9:22,"1,95",Germany
569017,21498,RED RETROSPOT WRAP,25,9/30/11 9:22,"0,42",Germany
569017,23231,WRAP  VINTAGE DOILY,25,9/30/11 9:22,"0,42",Germany
569017,23546,WRAP PAISLEY PARK,25,9/30/11 9:22,"0,42",Germany
569017,22393,PAPERWEIGHT VINTAGE COLLAGE,6,9/30/11 9:22,"2,55",Germany
569017,POST,POSTAGE,2,9/30/11 9:22,18,Germany
