InvoiceNo,StockCode,Description,Quantity,date,price,Country
542621,21843,RED RETROSPOT CAKE STAND,1,1/31/11 9:05,"10,95",Germany
542621,22423,REGENCY CAKESTAND 3 TIER,1,1/31/11 9:05,"12,75",Germany
542621,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,1/31/11 9:05,"1,49",Germany
542621,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,1/31/11 9:05,"3,75",Germany
542621,47567B,TEA TIME KITCHEN APRON,3,1/31/11 9:05,"5,95",Germany
542621,47570B,TEA TIME TABLE CLOTH,2,1/31/11 9:05,"10,65",Germany
542621,47580,TEA TIME DES TEA COSY,6,1/31/11 9:05,"2,55",Germany
542621,84987,SET OF 36 TEATIME PAPER DOILIES,12,1/31/11 9:05,"1,45",Germany
542621,37500,TEA TIME TEAPOT IN GIFT BOX,2,1/31/11 9:05,"9,95",Germany
542621,37501,TEA TIME TEA SET IN GIFT BOX,3,1/31/11 9:05,"6,95",Germany
542621,47559B,TEA TIME OVEN GLOVE,10,1/31/11 9:05,"1,25",Germany
542621,47585A,PINK FAIRY CAKE CUSHION COVER,4,1/31/11 9:05,"3,75",Germany
542621,47599A,PINK PARTY BAGS,6,1/31/11 9:05,"2,1",Germany
542621,47599B,BLUE PARTY BAGS,6,1/31/11 9:05,"2,1",Germany
542621,84509G,SET OF 4 FAIRY CAKE PLACEMATS,4,1/31/11 9:05,"3,75",Germany
542621,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,1/31/11 9:05,"0,65",Germany
542621,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,16,1/31/11 9:05,"0,42",Germany
542621,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,1/31/11 9:05,"1,49",Germany
542621,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,12,1/31/11 9:05,"0,85",Germany
542621,21884,CAKES AND BOWS GIFT  TAPE,12,1/31/11 9:05,"0,65",Germany
542621,15060B,FAIRY CAKE DESIGN UMBRELLA,4,1/31/11 9:05,"3,75",Germany
542621,16156S,WRAP PINK FAIRY CAKES,25,1/31/11 9:05,"0,42",Germany
542621,21212,PACK OF 72 RETROSPOT CAKE CASES,24,1/31/11 9:05,"0,55",Germany
542621,21213,PACK OF 72 SKULL CAKE CASES,24,1/31/11 9:05,"0,55",Germany
542621,21232,STRAWBERRY CERAMIC TRINKET BOX,12,1/31/11 9:05,"1,25",Germany
542621,22215,CAKE STAND WHITE TWO TIER LACE,2,1/31/11 9:05,"8,5",Germany
542621,37446,MINI CAKE STAND WITH HANGING CAKES,8,1/31/11 9:05,"1,45",Germany
542621,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,1/31/11 9:05,"2,95",Germany
542621,84991,60 TEATIME FAIRY CAKE CASES,24,1/31/11 9:05,"0,55",Germany
542621,47566B,TEA TIME PARTY BUNTING,5,1/31/11 9:05,"4,65",Germany
542621,POST,POSTAGE,3,1/31/11 9:05,18,Germany
545916,21215,IVORY PAPER CUP CAKE CASES,24,3/8/11 11:46,"0,55",Germany
545916,48185,DOORMAT FAIRY CAKE,2,3/8/11 11:46,"7,95",Germany
545916,21843,RED RETROSPOT CAKE STAND,5,3/8/11 11:46,"10,95",Germany
545916,21217,RED RETROSPOT ROUND CAKE TINS,2,3/8/11 11:46,"9,95",Germany
545916,21232,STRAWBERRY CERAMIC TRINKET BOX,12,3/8/11 11:46,"1,25",Germany
545916,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,3/8/11 11:46,"9,95",Germany
545916,22423,REGENCY CAKESTAND 3 TIER,2,3/8/11 11:46,"12,75",Germany
545916,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,3/8/11 11:46,"4,95",Germany
545916,22838,3 TIER CAKE TIN RED AND CREAM,1,3/8/11 11:46,"14,95",Germany
545916,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,3/8/11 11:46,"2,55",Germany
545916,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,3/8/11 11:46,"1,49",Germany
545916,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,3/8/11 11:46,"3,75",Germany
545916,POST,POSTAGE,2,3/8/11 11:46,18,Germany
C547806,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,3/25/11 13:37,"4,95",Germany
C547806,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,3/25/11 13:37,"1,25",Germany
559899,37450,CERAMIC CAKE BOWL + HANGING CAKES,12,7/13/11 12:24,"2,95",Germany
559899,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,7/13/11 12:24,"1,49",Germany
559899,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,7/13/11 12:24,"1,49",Germany
559899,37446,MINI CAKE STAND WITH HANGING CAKES,8,7/13/11 12:24,"1,45",Germany
559899,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,7/13/11 12:24,"3,75",Germany
559899,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,7/13/11 12:24,"1,95",Germany
559899,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,7/13/11 12:24,"1,45",Germany
559899,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,7/13/11 12:24,"4,95",Germany
559899,22215,CAKE STAND WHITE TWO TIER LACE,2,7/13/11 12:24,"8,5",Germany
559899,22847,BREAD BIN DINER STYLE IVORY,1,7/13/11 12:24,"16,95",Germany
559899,22938,CUPCAKE LACE PAPER SET 6,12,7/13/11 12:24,"1,95",Germany
559899,POST,POSTAGE,3,7/13/11 12:24,18,Germany
563548,15060B,FAIRY CAKE DESIGN UMBRELLA,4,8/17/11 12:30,"3,75",Germany
563548,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,8/17/11 12:30,"1,25",Germany
563548,21232,STRAWBERRY CERAMIC TRINKET BOX,12,8/17/11 12:30,"1,25",Germany
563548,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,8/17/11 12:30,"9,95",Germany
563548,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,8/17/11 12:30,"9,95",Germany
563548,37449,CERAMIC CAKE STAND + HANGING CAKES,2,8/17/11 12:30,"9,95",Germany
563548,48185,DOORMAT FAIRY CAKE,2,8/17/11 12:30,"7,95",Germany
563548,37500,TEA TIME TEAPOT IN GIFT BOX,12,8/17/11 12:30,"4,95",Germany
563548,POST,POSTAGE,3,8/17/11 12:30,18,Germany
C563751,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,8/19/11 10:37,"1,25",Germany
570095,48185,DOORMAT FAIRY CAKE,4,10/7/11 11:57,"8,25",Germany
570095,15060B,FAIRY CAKE DESIGN UMBRELLA,4,10/7/11 11:57,"3,75",Germany
570095,47585A,PINK FAIRY CAKE CUSHION COVER,4,10/7/11 11:57,"3,75",Germany
570095,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,10/7/11 11:57,"1,49",Germany
570095,16156S,WRAP PINK FAIRY CAKES,25,10/7/11 11:57,"0,42",Germany
570095,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,10/7/11 11:57,"2,55",Germany
570095,21217,RED RETROSPOT ROUND CAKE TINS,1,10/7/11 11:57,"9,95",Germany
570095,21843,RED RETROSPOT CAKE STAND,2,10/7/11 11:57,"10,95",Germany
570095,22423,REGENCY CAKESTAND 3 TIER,1,10/7/11 11:57,"12,75",Germany
570095,37446,MINI CAKE STAND WITH HANGING CAKES,8,10/7/11 11:57,"1,45",Germany
570095,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,10/7/11 11:57,"2,95",Germany
570095,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,10/7/11 11:57,"1,49",Germany
570095,37449,CERAMIC CAKE STAND + HANGING CAKES,2,10/7/11 11:57,"9,95",Germany
570095,47559B,TEA TIME OVEN GLOVE,10,10/7/11 11:57,"1,25",Germany
570095,POST,POSTAGE,2,10/7/11 11:57,18,Germany
579747,21232,STRAWBERRY CERAMIC TRINKET POT,24,11/30/11 14:40,"1,25",Germany
579747,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,11/30/11 14:40,"4,95",Germany
579747,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,11/30/11 14:40,"1,95",Germany
579747,48185,DOORMAT FAIRY CAKE,4,11/30/11 14:40,"8,25",Germany
579747,47567B,TEA TIME KITCHEN APRON,6,11/30/11 14:40,"5,95",Germany
579747,21121,SET/10 RED POLKADOT PARTY CANDLES,24,11/30/11 14:40,"1,25",Germany
579747,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,11/30/11 14:40,"1,25",Germany
579747,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,11/30/11 14:40,"1,25",Germany
579747,22423,REGENCY CAKESTAND 3 TIER,4,11/30/11 14:40,"12,75",Germany
579747,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,12,11/30/11 14:40,"0,85",Germany
579747,47559B,TEA TIME OVEN GLOVE,10,11/30/11 14:40,"1,25",Germany
579747,POST,POSTAGE,3,11/30/11 14:40,18,Germany
