InvoiceNo,StockCode,Description,Quantity,date,price,Country
575733,20749,ASSORTED COLOUR MINI CASES,2,11/11/11 8:33,"7,95",Germany
575733,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,11/11/11 8:33,"0,42",Germany
575733,22025,RING OF ROSES BIRTHDAY CARD,12,11/11/11 8:33,"0,42",Germany
575733,21506,"FANCY FONT BIRTHDAY CARD,",12,11/11/11 8:33,"0,42",Germany
575733,22717,CARD DOG AND BALL,12,11/11/11 8:33,"0,42",Germany
575733,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,11/11/11 8:33,"1,45",Germany
575733,21354,TOAST ITS - BEST MUM,12,11/11/11 8:33,"1,25",Germany
575733,21217,RED RETROSPOT ROUND CAKE TINS,5,11/11/11 8:33,"9,95",Germany
575733,22551,PLASTERS IN TIN SPACEBOY,12,11/11/11 8:33,"1,65",Germany
575733,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,11/11/11 8:33,"1,65",Germany
575733,22505,MEMO BOARD COTTAGE DESIGN,4,11/11/11 8:33,"4,95",Germany
575733,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,11/11/11 8:33,"2,1",Germany
575733,84375,SET OF 20 KIDS COOKIE CUTTERS,12,11/11/11 8:33,"2,1",Germany
575733,POST,POSTAGE,1,11/11/11 8:33,18,Germany
