InvoiceNo,StockCode,Description,Quantity,date,price,Country
536967,POST,POSTAGE,1,12/3/10 12:57,18,Germany
536967,85099B,JUMBO BAG RED RETROSPOT,30,12/3/10 12:57,"1,95",Germany
539327,POST,POSTAGE,1,12/17/10 9:24,18,Germany
539327,35651,VINTAGE BEAD PINK SCARF,12,12/17/10 9:24,"1,65",Germany
539327,21481,FAWN BLUE HOT WATER BOTTLE,6,12/17/10 9:24,"2,95",Germany
539327,20679,EDWARDIAN PARASOL RED,12,12/17/10 9:24,"5,95",Germany
539327,85014B,RED RETROSPOT UMBRELLA,12,12/17/10 9:24,"5,95",Germany
543048,POST,POSTAGE,3,2/3/11 9:58,18,Germany
543048,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2/3/11 9:58,"0,42",Germany
543048,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2/3/11 9:58,"1,69",Germany
543048,22474,SPACEBOY TV DINNER TRAY,3,2/3/11 9:58,"4,95",Germany
543048,22471,TV DINNER TRAY AIR HOSTESS,3,2/3/11 9:58,"4,95",Germany
543048,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2/3/11 9:58,"1,25",Germany
543048,20679,EDWARDIAN PARASOL RED,12,2/3/11 9:58,"5,95",Germany
543048,85014B,RED RETROSPOT UMBRELLA,48,2/3/11 9:58,"4,95",Germany
547085,POST,POSTAGE,1,3/20/11 15:41,18,Germany
547085,23179,CLOCK MAGNET MUM'S KITCHEN,12,3/20/11 15:41,"2,89",Germany
547085,15056BL,EDWARDIAN PARASOL BLACK,12,3/20/11 15:41,"5,95",Germany
551467,POST,POSTAGE,1,4/28/11 16:20,18,Germany
551467,47344B,BLUE FLOWER DES PURSE,12,4/28/11 16:20,"0,83",Germany
551467,21481,FAWN BLUE HOT WATER BOTTLE,12,4/28/11 16:20,"2,95",Germany
551467,20726,LUNCH BAG WOODLAND,10,4/28/11 16:20,"1,65",Germany
551467,15056BL,EDWARDIAN PARASOL BLACK,18,4/28/11 16:20,"5,95",Germany
551467,84879,ASSORTED COLOUR BIRD ORNAMENT,8,4/28/11 16:20,"1,69",Germany
551467,22178,VICTORIAN GLASS HANGING T-LIGHT,12,4/28/11 16:20,"1,25",Germany
551467,20679,EDWARDIAN PARASOL RED,12,4/28/11 16:20,"5,95",Germany
C553414,POST,POSTAGE,-1,5/17/11 9:57,18,Germany
553884,POST,POSTAGE,1,5/19/11 15:36,18,Germany
553884,23084,RABBIT NIGHT LIGHT,12,5/19/11 15:36,"2,08",Germany
553884,20726,LUNCH BAG WOODLAND,10,5/19/11 15:36,"1,65",Germany
553884,15056BL,EDWARDIAN PARASOL BLACK,15,5/19/11 15:36,"5,95",Germany
553884,20679,EDWARDIAN PARASOL RED,9,5/19/11 15:36,"5,95",Germany
560230,20679,EDWARDIAN PARASOL RED,12,7/17/11 10:53,"5,95",Germany
560230,21371,MIRRORED WALL ART POPPIES,12,7/17/11 10:53,"0,75",Germany
560230,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,7/17/11 10:53,"0,42",Germany
560230,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,7/17/11 10:53,"1,65",Germany
560230,85099B,JUMBO BAG RED RETROSPOT,10,7/17/11 10:53,"2,08",Germany
560230,20712,JUMBO BAG WOODLAND ANIMALS,10,7/17/11 10:53,"2,08",Germany
560230,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,7/17/11 10:53,"5,95",Germany
560230,85014B,RED RETROSPOT UMBRELLA,21,7/17/11 10:53,"5,95",Germany
560230,POST,POSTAGE,2,7/17/11 10:53,18,Germany
563776,POST,POSTAGE,2,8/19/11 11:23,18,Germany
563776,20679,EDWARDIAN PARASOL RED,15,8/19/11 11:23,"5,95",Germany
563776,22211,WOOD STAMP SET FLOWERS,12,8/19/11 11:23,"0,83",Germany
563776,21642,ASSORTED TUTTI FRUTTI PEN,24,8/19/11 11:23,"0,29",Germany
563776,21731,RED TOADSTOOL LED NIGHT LIGHT,12,8/19/11 11:23,"1,65",Germany
563776,20719,WOODLAND CHARLOTTE BAG,10,8/19/11 11:23,"0,85",Germany
563776,20726,LUNCH BAG WOODLAND,10,8/19/11 11:23,"1,65",Germany
563776,22374,AIRLINE BAG VINTAGE JET SET RED,4,8/19/11 11:23,"4,25",Germany
563776,85014B,RED RETROSPOT UMBRELLA,12,8/19/11 11:23,"5,95",Germany
567134,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,9/16/11 14:20,"1,45",Germany
567134,20718,RED RETROSPOT SHOPPER BAG,10,9/16/11 14:20,"1,25",Germany
567134,20679,EDWARDIAN PARASOL RED,18,9/16/11 14:20,"5,95",Germany
567134,20712,JUMBO BAG WOODLAND ANIMALS,10,9/16/11 14:20,"2,08",Germany
567134,85014B,RED RETROSPOT UMBRELLA,18,9/16/11 14:20,"5,95",Germany
567134,POST,POSTAGE,1,9/16/11 14:20,18,Germany
575750,85061W,WHITE JEWELLED HEART DECORATION,24,11/11/11 10:29,"0,85",Germany
575750,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,11/11/11 10:29,"0,79",Germany
575750,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,6,11/11/11 10:29,"1,95",Germany
575750,85099B,JUMBO BAG RED RETROSPOT,10,11/11/11 10:29,"2,08",Germany
575750,21811,HANGING HEART WITH BELL,48,11/11/11 10:29,"0,39",Germany
575750,20679,EDWARDIAN PARASOL RED,18,11/11/11 10:29,"5,95",Germany
575750,20712,JUMBO BAG WOODLAND ANIMALS,10,11/11/11 10:29,"2,08",Germany
575750,85014B,RED RETROSPOT UMBRELLA,18,11/11/11 10:29,"5,95",Germany
575750,POST,POSTAGE,3,11/11/11 10:29,18,Germany
