InvoiceNo,StockCode,Description,Quantity,date,price,Country
540410,84078A,SET/4 WHITE RETRO STORAGE CUBES,4,1/7/11 10:04,"34,95",Germany
540410,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,1/7/11 10:04,"3,25",Germany
540410,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,1/7/11 10:04,"3,25",Germany
540410,22386,JUMBO BAG PINK POLKADOT,10,1/7/11 10:04,"1,95",Germany
540410,85099B,JUMBO BAG RED RETROSPOT,10,1/7/11 10:04,"1,95",Germany
540410,21086,SET/6 RED SPOTTY PAPER CUPS,12,1/7/11 10:04,"0,65",Germany
540410,21094,SET/6 RED SPOTTY PAPER PLATES,12,1/7/11 10:04,"0,85",Germany
540410,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,1/7/11 10:04,"3,75",Germany
540410,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1/7/11 10:04,"1,65",Germany
540410,21452,TOADSTOOL MONEY BOX,6,1/7/11 10:04,"2,95",Germany
540410,22968,ROSE COTTAGE KEEPSAKE BOX,2,1/7/11 10:04,"9,95",Germany
540410,22090,PAPER BUNTING RETROSPOT,6,1/7/11 10:04,"2,95",Germany
540410,POST,POSTAGE,3,1/7/11 10:04,18,Germany
