InvoiceNo,StockCode,Description,Quantity,date,price,Country
545718,21360,JOY LARGE WOOD LETTERS,1,3/7/11 10:22,"9,95",Germany
545718,21558,SKULL LUNCH BOX WITH CUTLERY,6,3/7/11 10:22,"2,55",Germany
545718,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,3/7/11 10:22,"2,55",Germany
545718,22634,CHILDS BREAKFAST SET SPACEBOY,2,3/7/11 10:22,"9,95",Germany
545718,22635,CHILDS BREAKFAST SET DOLLY GIRL,2,3/7/11 10:22,"9,95",Germany
545718,21354,TOAST ITS - BEST MUM,12,3/7/11 10:22,"1,25",Germany
545718,20749,ASSORTED COLOUR MINI CASES,2,3/7/11 10:22,"7,95",Germany
545718,48188,DOORMAT WELCOME PUPPIES,2,3/7/11 10:22,"7,95",Germany
545718,48129,DOORMAT TOPIARY,2,3/7/11 10:22,"7,95",Germany
545718,22822,CREAM WALL PLANTER HEART SHAPED,2,3/7/11 10:22,"5,95",Germany
545718,22474,SPACEBOY TV DINNER TRAY,3,3/7/11 10:22,"4,95",Germany
545718,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,3/7/11 10:22,"4,25",Germany
545718,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,3/7/11 10:22,"4,25",Germany
545718,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,3/7/11 10:22,"4,25",Germany
545718,21479,WHITE SKULL HOT WATER BOTTLE,4,3/7/11 10:22,"3,75",Germany
545718,22111,SCOTTIE DOG HOT WATER BOTTLE,3,3/7/11 10:22,"4,95",Germany
545718,21115,ROSE CARAVAN DOORSTOP,2,3/7/11 10:22,"6,75",Germany
545718,47585A,PINK FAIRY CAKE CUSHION COVER,4,3/7/11 10:22,"3,75",Germany
545718,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,3/7/11 10:22,"2,55",Germany
545718,21110,LARGE CAKE TOWEL PINK SPOTS,2,3/7/11 10:22,"6,75",Germany
