InvoiceNo,StockCode,Description,Quantity,date,price,Country
559899,37450,CERAMIC CAKE BOWL + HANGING CAKES,12,7/13/11 12:24,"2,95",Germany
559899,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,7/13/11 12:24,"1,49",Germany
559899,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,7/13/11 12:24,"1,49",Germany
559899,37446,MINI CAKE STAND WITH HANGING CAKES,8,7/13/11 12:24,"1,45",Germany
559899,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,7/13/11 12:24,"3,75",Germany
559899,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,7/13/11 12:24,"1,95",Germany
559899,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,7/13/11 12:24,"1,45",Germany
559899,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,7/13/11 12:24,"4,95",Germany
559899,22215,CAKE STAND WHITE TWO TIER LACE,2,7/13/11 12:24,"8,5",Germany
559899,22847,BREAD BIN DINER STYLE IVORY,1,7/13/11 12:24,"16,95",Germany
559899,22938,CUPCAKE LACE PAPER SET 6,12,7/13/11 12:24,"1,95",Germany
559899,POST,POSTAGE,3,7/13/11 12:24,18,Germany
