InvoiceNo,StockCode,Description,Quantity,date,price,Country
536861,22149,FELTCRAFT 6 FLOWER FRIENDS,6,12/3/10 10:44,"2,1",Germany
536861,22077,6 RIBBONS RUSTIC CHARM,12,12/3/10 10:44,"1,65",Germany
536861,21249,WOODLAND  HEIGHT CHART STICKERS,6,12/3/10 10:44,"2,95",Germany
536861,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,12/3/10 10:44,"7,65",Germany
536861,22634,CHILDS BREAKFAST SET SPACEBOY,8,12/3/10 10:44,"8,5",Germany
536861,22301,COFFEE MUG CAT + BIRD DESIGN,6,12/3/10 10:44,"2,55",Germany
536861,22300,COFFEE MUG DOG + BALL DESIGN,6,12/3/10 10:44,"2,55",Germany
536861,21328,BALLOONS  WRITING SET,12,12/3/10 10:44,"1,65",Germany
536861,21329,DINOSAURS  WRITING SET,12,12/3/10 10:44,"1,65",Germany
536861,POST,POSTAGE,3,12/3/10 10:44,18,Germany
C539866,22300,COFFEE MUG DOG + BALL DESIGN,-3,12/23/10 10:20,"2,55",Germany
C539866,22634,CHILDS BREAKFAST SET SPACEBOY,-4,12/23/10 10:20,"8,5",Germany
C539866,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-2,12/23/10 10:20,"7,65",Germany
570452,22972,CHILDREN'S SPACEBOY MUG,12,10/10/11 15:15,"1,65",Germany
570452,22367,CHILDRENS APRON SPACEBOY DESIGN,8,10/10/11 15:15,"1,95",Germany
570452,23389,SPACEBOY MINI BACKPACK,4,10/10/11 15:15,"4,15",Germany
570452,23348,CHILDRENS TOY COOKING UTENSIL SET,6,10/10/11 15:15,"2,08",Germany
570452,22973,CHILDREN'S CIRCUS PARADE MUG,12,10/10/11 15:15,"1,65",Germany
570452,22320,BIRDS MOBILE VINTAGE DESIGN,3,10/10/11 15:15,"5,95",Germany
570452,23080,RED METAL BOX TOP SECRET,2,10/10/11 15:15,"8,25",Germany
570452,23240,SET OF 4 KNICK KNACK TINS DOILY,6,10/10/11 15:15,"4,15",Germany
570452,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,10/10/11 15:15,"2,1",Germany
570452,22142,CHRISTMAS CRAFT WHITE FAIRY,12,10/10/11 15:15,"1,45",Germany
570452,22975,SPACEBOY CHILDRENS EGG CUP,12,10/10/11 15:15,"1,25",Germany
570452,22976,CIRCUS PARADE CHILDRENS EGG CUP,12,10/10/11 15:15,"1,25",Germany
570452,22898,CHILDRENS APRON APPLES DESIGN,8,10/10/11 15:15,"1,95",Germany
570452,23298,SPOTTY BUNTING,3,10/10/11 15:15,"4,95",Germany
570452,POST,POSTAGE,2,10/10/11 15:15,18,Germany
577135,23084,RABBIT NIGHT LIGHT,24,11/18/11 8:56,"1,79",Germany
577135,22634,CHILDS BREAKFAST SET SPACEBOY,8,11/18/11 8:56,"8,5",Germany
577135,21328,BALLOONS  WRITING SET,12,11/18/11 8:56,"1,65",Germany
577135,84598,BOYS ALPHABET IRON ON PATCHES,288,11/18/11 8:56,"0,21",Germany
577135,23348,CHILDRENS TOY COOKING UTENSIL SET,6,11/18/11 8:56,"2,08",Germany
577135,POST,POSTAGE,2,11/18/11 8:56,18,Germany
C579090,84598,BOYS ALPHABET IRON ON PATCHES,-288,11/28/11 10:48,"0,21",Germany
