InvoiceNo,StockCode,Description,Quantity,date,price,Country
564216,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,8/24/11 9:23,"1,25",Germany
564216,21121,SET/10 RED POLKADOT PARTY CANDLES,24,8/24/11 9:23,"1,25",Germany
564216,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,8/24/11 9:23,"1,25",Germany
564216,22908,PACK OF 20 NAPKINS RED APPLES,12,8/24/11 9:23,"0,85",Germany
564216,22613,PACK OF 20 SPACEBOY NAPKINS,12,8/24/11 9:23,"0,85",Germany
564216,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,8/24/11 9:23,"2,89",Germany
564216,85049E,SCANDINAVIAN REDS RIBBONS,12,8/24/11 9:23,"1,25",Germany
564216,21194,PINK  HONEYCOMB PAPER FAN,12,8/24/11 9:23,"0,65",Germany
564216,21208,PASTEL COLOUR HONEYCOMB FAN,12,8/24/11 9:23,"0,39",Germany
564216,22848,BREAD BIN DINER STYLE PINK,1,8/24/11 9:23,"16,95",Germany
564216,22077,6 RIBBONS RUSTIC CHARM,12,8/24/11 9:23,"1,65",Germany
564216,21086,SET/6 RED SPOTTY PAPER CUPS,12,8/24/11 9:23,"0,65",Germany
564216,21094,SET/6 RED SPOTTY PAPER PLATES,12,8/24/11 9:23,"0,85",Germany
564216,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,8/24/11 9:23,"1,45",Germany
564216,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,8/24/11 9:23,"1,65",Germany
564216,21988,PACK OF 6 SKULL PAPER PLATES,12,8/24/11 9:23,"0,85",Germany
564216,21989,PACK OF 20 SKULL PAPER NAPKINS,12,8/24/11 9:23,"0,85",Germany
564216,21987,PACK OF 6 SKULL PAPER CUPS,12,8/24/11 9:23,"0,65",Germany
564216,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,8/24/11 9:23,"0,83",Germany
564216,23295,SET OF 12 MINI LOAF BAKING CASES,8,8/24/11 9:23,"0,83",Germany
564216,23296,SET OF 6 TEA TIME BAKING CASES,8,8/24/11 9:23,"1,25",Germany
564216,22955,36 FOIL STAR CAKE CASES,6,8/24/11 9:23,"2,1",Germany
564216,22956,36 FOIL HEART CAKE CASES,6,8/24/11 9:23,"2,1",Germany
564216,POST,POSTAGE,2,8/24/11 9:23,18,Germany
572054,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,10/20/11 12:31,"6,35",Germany
572054,22077,6 RIBBONS RUSTIC CHARM,24,10/20/11 12:31,"1,95",Germany
572054,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,24,10/20/11 12:31,"2,89",Germany
572054,23021,GLASS BONNE JAM JAR,4,10/20/11 12:31,"4,15",Germany
572054,22628,PICNIC BOXES SET OF 3 RETROSPOT,4,10/20/11 12:31,"4,95",Germany
572054,22624,IVORY KITCHEN SCALES,2,10/20/11 12:31,"8,5",Germany
572054,22452,MEASURING TAPE BABUSHKA PINK,6,10/20/11 12:31,"2,95",Germany
572054,22908,PACK OF 20 NAPKINS RED APPLES,12,10/20/11 12:31,"0,85",Germany
572054,22966,GINGERBREAD MAN COOKIE CUTTER,24,10/20/11 12:31,"1,25",Germany
572054,22189,CREAM HEART CARD HOLDER,4,10/20/11 12:31,"3,95",Germany
572054,POST,POSTAGE,2,10/20/11 12:31,18,Germany
576322,22077,6 RIBBONS RUSTIC CHARM,48,11/14/11 15:03,"1,95",Germany
576322,21218,RED SPOTTY BISCUIT TIN,6,11/14/11 15:03,"3,75",Germany
576322,22378,WALL TIDY RETROSPOT,10,11/14/11 15:03,"2,1",Germany
576322,22558,CLOTHES PEGS RETROSPOT PACK 24,12,11/14/11 15:03,"1,65",Germany
576322,21217,RED RETROSPOT ROUND CAKE TINS,2,11/14/11 15:03,"9,95",Germany
576322,22138,BAKING SET 9 PIECE RETROSPOT,3,11/14/11 15:03,"4,95",Germany
576322,22094,RED RETROSPOT TISSUE BOX,36,11/14/11 15:03,"0,39",Germany
576322,21577,SAVE THE PLANET COTTON TOTE BAG,6,11/14/11 15:03,"2,25",Germany
576322,21039,RED RETROSPOT SHOPPING BAG,6,11/14/11 15:03,"2,55",Germany
576322,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,24,11/14/11 15:03,"2,89",Germany
576322,85049E,SCANDINAVIAN REDS RIBBONS,12,11/14/11 15:03,"1,25",Germany
576322,POST,POSTAGE,2,11/14/11 15:03,18,Germany
