InvoiceNo,StockCode,Description,Quantity,date,price,Country
537212,20712,JUMBO BAG WOODLAND ANIMALS,10,12/5/10 15:21,"1,95",Germany
537212,20719,WOODLAND CHARLOTTE BAG,10,12/5/10 15:21,"0,85",Germany
537212,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,12/5/10 15:21,"1,65",Germany
537212,21981,PACK OF 12 WOODLAND TISSUES,24,12/5/10 15:21,"0,29",Germany
537212,22960,JAM MAKING SET WITH JARS,6,12/5/10 15:21,"4,25",Germany
537212,22961,JAM MAKING SET PRINTED,12,12/5/10 15:21,"1,45",Germany
537212,22962,JAM JAR WITH PINK LID,12,12/5/10 15:21,"0,85",Germany
537212,22963,JAM JAR WITH GREEN LID,12,12/5/10 15:21,"0,85",Germany
537212,21984,PACK OF 12 PINK PAISLEY TISSUES,24,12/5/10 15:21,"0,29",Germany
537212,21883,STARS GIFT TAPE,12,12/5/10 15:21,"0,65",Germany
537212,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,12/5/10 15:21,"1,65",Germany
537212,22197,SMALL POPCORN HOLDER,24,12/5/10 15:21,"0,85",Germany
537212,22346,PARTY PIZZA DISH GREEN POLKADOT,12,12/5/10 15:21,"0,85",Germany
537212,22344,PARTY PIZZA DISH PINK POLKADOT,12,12/5/10 15:21,"0,85",Germany
537212,22345,PARTY PIZZA DISH BLUE POLKADOT,12,12/5/10 15:21,"0,85",Germany
537212,22149,FELTCRAFT 6 FLOWER FRIENDS,6,12/5/10 15:21,"2,1",Germany
537212,22625,RED KITCHEN SCALES,2,12/5/10 15:21,"8,5",Germany
537212,22624,IVORY KITCHEN SCALES,2,12/5/10 15:21,"8,5",Germany
537212,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12/5/10 15:21,"4,95",Germany
537212,21481,FAWN BLUE HOT WATER BOTTLE,6,12/5/10 15:21,"2,95",Germany
537212,84920,PINK FLOWER FABRIC PONY,4,12/5/10 15:21,"3,75",Germany
537212,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,12/5/10 15:21,"3,75",Germany
537212,20677,PINK POLKADOT BOWL,8,12/5/10 15:21,"1,25",Germany
537212,21243,PINK  POLKADOT PLATE,8,12/5/10 15:21,"1,69",Germany
537212,20718,RED RETROSPOT SHOPPER BAG,10,12/5/10 15:21,"1,25",Germany
537212,22386,JUMBO BAG PINK POLKADOT,10,12/5/10 15:21,"1,95",Germany
537212,85099B,JUMBO BAG RED RETROSPOT,10,12/5/10 15:21,"1,95",Germany
537212,21238,RED RETROSPOT CUP,8,12/5/10 15:21,"0,85",Germany
537212,21239,PINK  POLKADOT CUP,8,12/5/10 15:21,"0,85",Germany
537212,POST,POSTAGE,4,12/5/10 15:21,18,Germany
539408,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,12/17/10 12:56,"4,95",Germany
539408,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,12/17/10 12:56,"4,95",Germany
539408,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,12/17/10 12:56,"3,95",Germany
539408,22723,SET OF 6 HERB TINS SKETCHBOOK,4,12/17/10 12:56,"3,95",Germany
539408,21880,RED RETROSPOT TAPE,24,12/17/10 12:56,"0,19",Germany
539408,22343,PARTY PIZZA DISH RED RETROSPOT,24,12/17/10 12:56,"0,21",Germany
539408,22344,PARTY PIZZA DISH PINK POLKADOT,24,12/17/10 12:56,"0,21",Germany
539408,22345,PARTY PIZZA DISH BLUE POLKADOT,24,12/17/10 12:56,"0,21",Germany
539408,22346,PARTY PIZZA DISH GREEN POLKADOT,24,12/17/10 12:56,"0,21",Germany
539408,20973,12 PENCIL SMALL TUBE WOODLAND,24,12/17/10 12:56,"0,65",Germany
539408,22379,RECYCLING BAG RETROSPOT,5,12/17/10 12:56,"2,1",Germany
539408,20724,RED RETROSPOT CHARLOTTE BAG,10,12/17/10 12:56,"0,85",Germany
539408,21884,CAKES AND BOWS GIFT  TAPE,24,12/17/10 12:56,"0,19",Germany
539408,21883,STARS GIFT TAPE,24,12/17/10 12:56,"0,19",Germany
539408,POST,POSTAGE,3,12/17/10 12:56,18,Germany
C539409,POST,POSTAGE,-1,12/17/10 12:58,18,Germany
542626,21245,GREEN POLKADOT PLATE,8,1/31/11 9:51,"1,69",Germany
542626,21244,BLUE POLKADOT PLATE,8,1/31/11 9:51,"1,69",Germany
542626,21240,BLUE POLKADOT CUP,8,1/31/11 9:51,"0,85",Germany
542626,22384,LUNCH BAG PINK POLKADOT,10,1/31/11 9:51,"1,65",Germany
542626,20725,LUNCH BAG RED RETROSPOT,10,1/31/11 9:51,"1,65",Germany
542626,20726,LUNCH BAG WOODLAND,10,1/31/11 9:51,"1,65",Germany
542626,21936,RED RETROSPOT PICNIC BAG,5,1/31/11 9:51,"2,95",Germany
542626,21937,STRAWBERRY   PICNIC BAG,5,1/31/11 9:51,"2,95",Germany
542626,21844,RED RETROSPOT MUG,6,1/31/11 9:51,"2,95",Germany
542626,22505,MEMO BOARD COTTAGE DESIGN,4,1/31/11 9:51,"4,95",Germany
542626,21980,PACK OF 12 RED RETROSPOT TISSUES,24,1/31/11 9:51,"0,29",Germany
542626,21894,POTTING SHED SEED ENVELOPES,12,1/31/11 9:51,"1,25",Germany
542626,20674,GREEN POLKADOT BOWL,8,1/31/11 9:51,"1,25",Germany
542626,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,1/31/11 9:51,"0,85",Germany
542626,21212,PACK OF 72 RETROSPOT CAKE CASES,24,1/31/11 9:51,"0,55",Germany
542626,20717,STRAWBERRY SHOPPER BAG,10,1/31/11 9:51,"1,25",Germany
542626,20716,PARTY FOOD SHOPPER BAG,10,1/31/11 9:51,"1,25",Germany
542626,21896,POTTING SHED TWINE,6,1/31/11 9:51,"2,1",Germany
542626,POST,POSTAGE,2,1/31/11 9:51,18,Germany
543492,23231,WRAP DOILEY DESIGN,25,2/9/11 10:41,"0,42",Germany
543492,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2/9/11 10:41,"3,25",Germany
543492,22197,SMALL POPCORN HOLDER,12,2/9/11 10:41,"0,85",Germany
543492,21439,BASKET OF TOADSTOOLS,12,2/9/11 10:41,"1,25",Germany
543492,22858,EASTER TIN KEEPSAKE,6,2/9/11 10:41,"1,65",Germany
543492,22859,EASTER TIN BUNNY BOUQUET,6,2/9/11 10:41,"1,65",Germany
543492,22860,EASTER TIN CHICKS PINK DAISY,6,2/9/11 10:41,"1,65",Germany
543492,22040,BOTANICAL ROSE GIFT WRAP,25,2/9/11 10:41,"0,42",Germany
543492,22986,GINGHAM ROSE WRAP,25,2/9/11 10:41,"0,42",Germany
543492,21925,UNION STRIPE CUSHION COVER,12,2/9/11 10:41,"1,25",Germany
543492,21926,RED/CREAM STRIPE CUSHION COVER,12,2/9/11 10:41,"1,25",Germany
543492,21927,BLUE/CREAM STRIPE CUSHION COVER,12,2/9/11 10:41,"1,25",Germany
543492,POST,POSTAGE,1,2/9/11 10:41,18,Germany
547379,21533,RETROSPOT LARGE MILK JUG,3,3/22/11 15:13,"4,95",Germany
547379,21535,RED RETROSPOT SMALL MILK JUG,6,3/22/11 15:13,"2,55",Germany
547379,21984,PACK OF 12 PINK PAISLEY TISSUES,24,3/22/11 15:13,"0,29",Germany
547379,21967,PACK OF 12 SKULL TISSUES,24,3/22/11 15:13,"0,29",Germany
547379,22614,PACK OF 12 SPACEBOY TISSUES,24,3/22/11 15:13,"0,29",Germany
547379,22616,PACK OF 12 LONDON TISSUES,24,3/22/11 15:13,"0,29",Germany
547379,21242,RED RETROSPOT PLATE,24,3/22/11 15:13,"1,69",Germany
547379,22667,RECIPE BOX RETROSPOT,6,3/22/11 15:13,"2,95",Germany
547379,21906,PHARMACIE FIRST AID TIN,2,3/22/11 15:13,"6,75",Germany
547379,21843,RED RETROSPOT CAKE STAND,1,3/22/11 15:13,"10,95",Germany
547379,21986,PACK OF 12 PINK POLKADOT TISSUES,24,3/22/11 15:13,"0,29",Germany
547379,21980,PACK OF 12 RED RETROSPOT TISSUES,24,3/22/11 15:13,"0,29",Germany
547379,22860,EASTER TIN CHICKS PINK DAISY,6,3/22/11 15:13,"1,65",Germany
547379,22858,EASTER TIN KEEPSAKE,12,3/22/11 15:13,"1,65",Germany
547379,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,3/22/11 15:13,"2,95",Germany
547379,21238,RED RETROSPOT CUP,24,3/22/11 15:13,"0,85",Germany
547379,21243,PINK  POLKADOT PLATE,8,3/22/11 15:13,"1,69",Germany
547379,20675,BLUE POLKADOT BOWL,8,3/22/11 15:13,"1,25",Germany
547379,21395,BLUE POLKADOT BEAKER,48,3/22/11 15:13,"0,39",Germany
547379,21240,BLUE POLKADOT CUP,8,3/22/11 15:13,"0,85",Germany
547379,20727,LUNCH BAG  BLACK SKULL.,10,3/22/11 15:13,"1,65",Germany
547379,21937,STRAWBERRY   PICNIC BAG,5,3/22/11 15:13,"2,95",Germany
547379,22859,EASTER TIN BUNNY BOUQUET,6,3/22/11 15:13,"1,65",Germany
547379,21936,RED RETROSPOT PICNIC BAG,5,3/22/11 15:13,"2,95",Germany
547379,21239,PINK  POLKADOT CUP,8,3/22/11 15:13,"0,85",Germany
547379,21394,RED POLKADOT BEAKER,48,3/22/11 15:13,"0,39",Germany
547379,21399,BLUE POLKADOT COFFEE MUG,48,3/22/11 15:13,"0,39",Germany
547379,21398,RED POLKADOT COFFEE  MUG,48,3/22/11 15:13,"0,39",Germany
547379,POST,POSTAGE,6,3/22/11 15:13,18,Germany
549614,22692,DOORMAT WELCOME TO OUR HOME,2,4/11/11 11:38,"7,95",Germany
549614,48187,DOORMAT NEW ENGLAND,2,4/11/11 11:38,"7,95",Germany
549614,35809A,ENAMEL PINK TEA CONTAINER,24,4/11/11 11:38,"0,83",Germany
549614,35810A,ENAMEL PINK COFFEE CONTAINER,24,4/11/11 11:38,"0,83",Germany
549614,20685,DOORMAT RED RETROSPOT,2,4/11/11 11:38,"7,95",Germany
549614,21731,RED TOADSTOOL LED NIGHT LIGHT,12,4/11/11 11:38,"1,65",Germany
549614,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,4/11/11 11:38,"1,25",Germany
549614,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,4/11/11 11:38,"1,65",Germany
549614,22379,RECYCLING BAG RETROSPOT,5,4/11/11 11:38,"2,1",Germany
549614,22381,TOY TIDY PINK POLKADOT,5,4/11/11 11:38,"2,1",Germany
549614,22343,PARTY PIZZA DISH RED RETROSPOT,24,4/11/11 11:38,"0,85",Germany
549614,22197,SMALL POPCORN HOLDER,12,4/11/11 11:38,"0,85",Germany
549614,21094,SET/6 RED SPOTTY PAPER PLATES,12,4/11/11 11:38,"0,85",Germany
549614,21086,SET/6 RED SPOTTY PAPER CUPS,12,4/11/11 11:38,"0,65",Germany
549614,21987,PACK OF 6 SKULL PAPER CUPS,12,4/11/11 11:38,"0,65",Germany
549614,21988,PACK OF 6 SKULL PAPER PLATES,12,4/11/11 11:38,"0,85",Germany
549614,21989,PACK OF 20 SKULL PAPER NAPKINS,12,4/11/11 11:38,"0,85",Germany
549614,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,2,4/11/11 11:38,"6,35",Germany
549614,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,2,4/11/11 11:38,"6,35",Germany
549614,22651,GENTLEMAN SHIRT REPAIR KIT,12,4/11/11 11:38,"0,85",Germany
549614,21844,RED RETROSPOT MUG,6,4/11/11 11:38,"2,95",Germany
551728,23207,LUNCH BAG ALPHABET DESIGN,10,5/4/11 8:51,"1,65",Germany
551728,23205,CHARLOTTE BAG VINTAGE ALPHABET,10,5/4/11 8:51,"0,85",Germany
551728,23201,JUMBO BAG ALPHABET,10,5/4/11 8:51,"2,08",Germany
551728,22963,JAM JAR WITH GREEN LID,12,5/4/11 8:51,"0,85",Germany
551728,22962,JAM JAR WITH PINK LID,12,5/4/11 8:51,"0,85",Germany
551728,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,5/4/11 8:51,"0,85",Germany
551728,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,5/4/11 8:51,"0,65",Germany
551728,85099B,JUMBO BAG RED RETROSPOT,20,5/4/11 8:51,"2,08",Germany
551729,20712,JUMBO BAG WOODLAND ANIMALS,10,5/4/11 8:52,"2,08",Germany
C552722,22962,JAM JAR WITH PINK LID,-7,5/11/11 10:17,"0,85",Germany
554794,23209,LUNCH BAG DOILEY PATTERN,10,5/26/11 12:41,"1,65",Germany
554794,23203,JUMBO BAG DOILEY PATTERNS,10,5/26/11 12:41,"2,08",Germany
554794,22963,JAM JAR WITH GREEN LID,12,5/26/11 12:41,"0,85",Germany
554794,22962,JAM JAR WITH PINK LID,12,5/26/11 12:41,"0,85",Germany
554794,22961,JAM MAKING SET PRINTED,12,5/26/11 12:41,"1,45",Germany
554794,23118,PARISIENNE JEWELLERY DRAWER,2,5/26/11 12:41,"7,5",Germany
554794,23111,PARISIENNE SEWING BOX,2,5/26/11 12:41,"12,5",Germany
554794,23112,PARISIENNE CURIO CABINET,2,5/26/11 12:41,"7,5",Germany
554794,23110,PARISIENNE KEY CABINET,2,5/26/11 12:41,"5,75",Germany
554794,21980,PACK OF 12 RED RETROSPOT TISSUES,24,5/26/11 12:41,"0,29",Germany
554794,21986,PACK OF 12 PINK POLKADOT TISSUES,24,5/26/11 12:41,"0,29",Germany
554794,85017B,ENVELOPE 50 BLOSSOM IMAGES,24,5/26/11 12:41,"0,42",Germany
554794,21088,SET/6 FRUIT SALAD PAPER CUPS,24,5/26/11 12:41,"0,19",Germany
554794,21096,SET/6 FRUIT SALAD  PAPER PLATES,24,5/26/11 12:41,"0,39",Germany
554794,POST,POSTAGE,2,5/26/11 12:41,18,Germany
555093,22624,IVORY KITCHEN SCALES,4,5/31/11 13:15,"8,5",Germany
555093,22627,MINT KITCHEN SCALES,2,5/31/11 13:15,"8,5",Germany
555093,22625,RED KITCHEN SCALES,2,5/31/11 13:15,"8,5",Germany
555093,21981,PACK OF 12 WOODLAND TISSUES,24,5/31/11 13:15,"0,29",Germany
557850,21936,RED RETROSPOT PICNIC BAG,5,6/23/11 10:56,"2,95",Germany
557850,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,6/23/11 10:56,"1,65",Germany
557850,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,6/23/11 10:56,"0,85",Germany
557850,21155,RED RETROSPOT PEG BAG,6,6/23/11 10:56,"2,55",Germany
557850,22333,RETROSPOT PARTY BAG + STICKER SET,8,6/23/11 10:56,"1,65",Germany
557850,22507,MEMO BOARD RETROSPOT  DESIGN,4,6/23/11 10:56,"4,95",Germany
557850,22819,"BIRTHDAY CARD, RETRO SPOT",12,6/23/11 10:56,"0,42",Germany
557850,23287,RED VINTAGE SPOT BEAKER,16,6/23/11 10:56,"0,85",Germany
557850,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,6/23/11 10:56,"1,45",Germany
557850,21993,FLORAL FOLK STATIONERY SET,12,6/23/11 10:56,"1,25",Germany
557850,23236,DOILEY STORAGE TIN,6,6/23/11 10:56,"2,89",Germany
557850,23240,SET OF 4 KNICK KNACK TINS DOILEY,6,6/23/11 10:56,"4,15",Germany
557850,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,6/23/11 10:56,"4,95",Germany
557850,22667,RECIPE BOX RETROSPOT,6,6/23/11 10:56,"2,95",Germany
557850,22344,PARTY PIZZA DISH PINK POLKADOT,24,6/23/11 10:56,"0,85",Germany
557850,POST,POSTAGE,2,6/23/11 10:56,18,Germany
559797,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,7/12/11 13:31,"3,25",Germany
559797,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,7/12/11 13:31,"0,85",Germany
559797,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,7/12/11 13:31,"0,55",Germany
559797,21980,PACK OF 12 RED RETROSPOT TISSUES,24,7/12/11 13:31,"0,29",Germany
559797,21242,RED RETROSPOT PLATE,8,7/12/11 13:31,"1,69",Germany
559797,21212,PACK OF 72 RETROSPOT CAKE CASES,24,7/12/11 13:31,"0,55",Germany
559797,23306,SET OF 36 DOILIES PANTRY DESIGN,12,7/12/11 13:31,"1,45",Germany
559797,21094,SET/6 RED SPOTTY PAPER PLATES,12,7/12/11 13:31,"0,85",Germany
559797,21086,SET/6 RED SPOTTY PAPER CUPS,12,7/12/11 13:31,"0,65",Germany
559797,22562,MONSTERS STENCIL CRAFT,12,7/12/11 13:31,"1,25",Germany
559797,22563,HAPPY STENCIL CRAFT,12,7/12/11 13:31,"1,25",Germany
559797,22564,ALPHABET STENCIL CRAFT,12,7/12/11 13:31,"1,25",Germany
559797,21219,SET/4 BADGES BALLOON GIRL,10,7/12/11 13:31,"1,25",Germany
559797,21220,SET/4 BADGES DOGS,10,7/12/11 13:31,"1,25",Germany
559797,21221,SET/4 BADGES CUTE CREATURES,10,7/12/11 13:31,"1,25",Germany
559797,21224,SET/4 SKULL BADGES,10,7/12/11 13:31,"1,25",Germany
559797,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,7/12/11 13:31,"2,95",Germany
559797,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,7/12/11 13:31,"2,95",Germany
