InvoiceNo,StockCode,Description,Quantity,date,price,Country
555383,22998,TRAVEL CARD WALLET KEEP CALM,4,6/2/11 15:13,"0,42",Germany
555383,21125,SET 6 FOOTBALL CELEBRATION CANDLES,2,6/2/11 15:13,"1,25",Germany
555383,23004,TRAVEL CARD WALLET PANTRY,4,6/2/11 15:13,"0,42",Germany
555383,84991,60 TEATIME FAIRY CAKE CASES,2,6/2/11 15:13,"0,55",Germany
555383,22951,60 CAKE CASES DOLLY GIRL DESIGN,4,6/2/11 15:13,"0,55",Germany
555383,21212,PACK OF 72 RETROSPOT CAKE CASES,6,6/2/11 15:13,"0,55",Germany
555383,21213,PACK OF 72 SKULL CAKE CASES,3,6/2/11 15:13,"0,55",Germany
555383,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,6/2/11 15:13,"0,55",Germany
555383,23309,SET OF 60 I LOVE LONDON CAKE CASES,4,6/2/11 15:13,"0,55",Germany
555383,22417,PACK OF 60 SPACEBOY CAKE CASES,6,6/2/11 15:13,"0,55",Germany
555383,21975,PACK OF 60 DINOSAUR CAKE CASES,6,6/2/11 15:13,"0,55",Germany
555383,21976,PACK OF 60 MUSHROOM CAKE CASES,6,6/2/11 15:13,"0,55",Germany
555383,84991,60 TEATIME FAIRY CAKE CASES,6,6/2/11 15:13,"0,55",Germany
555383,85099B,JUMBO BAG RED RETROSPOT,2,6/2/11 15:13,"2,08",Germany
555383,22386,JUMBO BAG PINK POLKADOT,3,6/2/11 15:13,"2,08",Germany
555383,20711,JUMBO BAG TOYS,2,6/2/11 15:13,"2,08",Germany
555383,22385,JUMBO BAG SPACEBOY DESIGN,1,6/2/11 15:13,"2,08",Germany
555383,20712,JUMBO BAG WOODLAND ANIMALS,2,6/2/11 15:13,"2,08",Germany
555383,22385,JUMBO BAG SPACEBOY DESIGN,2,6/2/11 15:13,"2,08",Germany
555383,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,6/2/11 15:13,"2,08",Germany
555383,85099F,JUMBO BAG STRAWBERRY,4,6/2/11 15:13,"2,08",Germany
555383,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,6/2/11 15:13,"2,08",Germany
555383,22551,PLASTERS IN TIN SPACEBOY,4,6/2/11 15:13,"1,65",Germany
555383,22553,PLASTERS IN TIN SKULLS,3,6/2/11 15:13,"1,65",Germany
555383,22557,PLASTERS IN TIN VINTAGE PAISLEY,3,6/2/11 15:13,"1,65",Germany
555383,22556,PLASTERS IN TIN CIRCUS PARADE,4,6/2/11 15:13,"1,65",Germany
555383,22554,PLASTERS IN TIN WOODLAND ANIMALS,5,6/2/11 15:13,"1,65",Germany
555383,22652,TRAVEL SEWING KIT,5,6/2/11 15:13,"1,65",Germany
555383,22379,RECYCLING BAG RETROSPOT,2,6/2/11 15:13,"2,1",Germany
555383,22380,TOY TIDY SPACEBOY,3,6/2/11 15:13,"2,1",Germany
555383,22381,TOY TIDY PINK POLKADOT,3,6/2/11 15:13,"2,1",Germany
555383,22650,CERAMIC PIRATE CHEST MONEY BANK,4,6/2/11 15:13,"1,45",Germany
555383,85049C,ROMANTIC PINKS RIBBONS,1,6/2/11 15:13,"1,25",Germany
555383,23182,TOILET SIGN OCCUPIED OR VACANT,3,6/2/11 15:13,"0,83",Germany
555383,21828,EIGHT PIECE SNAKE  SET,2,6/2/11 15:13,"1,25",Germany
555383,22906,12 MESSAGE CARDS WITH ENVELOPES,6,6/2/11 15:13,"1,65",Germany
555383,84849D,HOT BATHS SOAP HOLDER,4,6/2/11 15:13,"1,69",Germany
555383,84849B,FAIRY SOAP SOAP HOLDER,2,6/2/11 15:13,"1,69",Germany
555383,21973,SET OF 36 MUSHROOM PAPER DOILIES,2,6/2/11 15:13,"1,45",Germany
