InvoiceNo,StockCode,Description,Quantity,date,price,Country
537892,POST,POSTAGE,1,12/9/10 10:13,18,Germany
537892,22468,BABUSHKA LIGHTS STRING OF 10,2,12/9/10 10:13,"6,75",Germany
537892,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,12/9/10 10:13,"8,5",Germany
537892,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,12/9/10 10:13,"0,42",Germany
537892,21791,VINTAGE HEADS AND TAILS CARD GAME,12,12/9/10 10:13,"1,25",Germany
537892,22620,4 TRADITIONAL SPINNING TOPS,12,12/9/10 10:13,"1,25",Germany
537892,22556,PLASTERS IN TIN CIRCUS PARADE,12,12/9/10 10:13,"1,65",Germany
537892,21156,RETROSPOT CHILDRENS APRON,8,12/9/10 10:13,"1,95",Germany
537892,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,12/9/10 10:13,"2,95",Germany
537892,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,12/9/10 10:13,"2,95",Germany
539636,22961,JAM MAKING SET PRINTED,24,12/20/10 15:15,"1,45",Germany
539636,22963,JAM JAR WITH GREEN LID,48,12/20/10 15:15,"0,72",Germany
539636,22962,JAM JAR WITH PINK LID,24,12/20/10 15:15,"0,85",Germany
539636,22849,BREAD BIN DINER STYLE MINT,4,12/20/10 15:15,"14,95",Germany
539636,22847,BREAD BIN DINER STYLE IVORY,4,12/20/10 15:15,"14,95",Germany
539636,22624,IVORY KITCHEN SCALES,4,12/20/10 15:15,"8,5",Germany
539636,22627,MINT KITCHEN SCALES,4,12/20/10 15:15,"8,5",Germany
539636,22445,PENCIL CASE LIFE IS BEAUTIFUL,48,12/20/10 15:15,"2,55",Germany
539636,21680,WOODLAND  STICKERS,24,12/20/10 15:15,"0,85",Germany
539636,22863,SOAP DISH BROCANTE,24,12/20/10 15:15,"2,95",Germany
539636,22652,TRAVEL SEWING KIT,20,12/20/10 15:15,"1,65",Germany
539636,POST,POSTAGE,6,12/20/10 15:15,18,Germany
540414,21880,RED RETROSPOT TAPE,24,1/7/11 10:32,"0,19",Germany
540414,21883,STARS GIFT TAPE,24,1/7/11 10:32,"0,19",Germany
540414,21787,RAIN PONCHO RETROSPOT,24,1/7/11 10:32,"0,85",Germany
540414,21786,POLKADOT RAIN HAT,24,1/7/11 10:32,"0,42",Germany
540414,22178,VICTORIAN GLASS HANGING T-LIGHT,24,1/7/11 10:32,"1,25",Germany
540414,21656,RIDGED GLASS POSY VASE,12,1/7/11 10:32,"1,45",Germany
540414,22138,BAKING SET 9 PIECE RETROSPOT,3,1/7/11 10:32,"4,95",Germany
540414,22896,PEG BAG APPLES DESIGN,12,1/7/11 10:32,"2,55",Germany
540414,22558,CLOTHES PEGS RETROSPOT PACK 24,12,1/7/11 10:32,"1,49",Germany
540414,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,1/7/11 10:32,"2,95",Germany
540414,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,1/7/11 10:32,"2,95",Germany
540414,22203,MILK PAN RED RETROSPOT,4,1/7/11 10:32,"3,75",Germany
540414,22897,OVEN MITT APPLES DESIGN,20,1/7/11 10:32,"1,45",Germany
540414,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,24,1/7/11 10:32,"2,95",Germany
540414,22892,SET OF SALT AND PEPPER TOADSTOOLS,24,1/7/11 10:32,"1,25",Germany
540414,22215,CAKE STAND WHITE TWO TIER LACE,2,1/7/11 10:32,"8,5",Germany
540414,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,1/7/11 10:32,"0,85",Germany
540414,22908,PACK OF 20 NAPKINS RED APPLES,24,1/7/11 10:32,"0,85",Germany
540414,22894,TABLECLOTH RED APPLES DESIGN,2,1/7/11 10:32,"8,5",Germany
540414,22551,PLASTERS IN TIN SPACEBOY,36,1/7/11 10:32,"1,65",Germany
540414,22556,PLASTERS IN TIN CIRCUS PARADE,36,1/7/11 10:32,"1,65",Germany
540414,21981,PACK OF 12 WOODLAND TISSUES,24,1/7/11 10:32,"0,29",Germany
540414,22986,GINGHAM ROSE WRAP,25,1/7/11 10:32,"0,42",Germany
540414,POST,POSTAGE,3,1/7/11 10:32,18,Germany
547925,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,3/28/11 13:57,"2,95",Germany
547925,22585,PACK OF 6 BIRDY GIFT TAGS,24,3/28/11 13:57,"1,25",Germany
547925,22813,PACK 3 BOXES BIRD PANNETONE,12,3/28/11 13:57,"1,95",Germany
547925,22999,TRAVEL CARD WALLET RETRO PETALS,24,3/28/11 13:57,"0,42",Germany
547925,23004,TRAVEL CARD WALLET PANTRY,24,3/28/11 13:57,"0,42",Germany
547925,23232,WRAP VINTAGE PETALS  DESIGN,25,3/28/11 13:57,"0,42",Germany
547925,20719,WOODLAND CHARLOTTE BAG,20,3/28/11 13:57,"0,85",Germany
547925,15036,ASSORTED COLOURS SILK FAN,24,3/28/11 13:57,"0,75",Germany
547925,22534,MAGIC DRAWING SLATE SPACEBOY,24,3/28/11 13:57,"0,42",Germany
547925,22531,MAGIC DRAWING SLATE CIRCUS PARADE,24,3/28/11 13:57,"0,42",Germany
547925,21914,BLUE HARMONICA IN BOX,12,3/28/11 13:57,"1,25",Germany
547925,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,3/28/11 13:57,"2,95",Germany
547925,21915,RED  HARMONICA IN BOX,12,3/28/11 13:57,"1,25",Germany
547925,22637,PIGGY BANK RETROSPOT,12,3/28/11 13:57,"2,55",Germany
547925,22730,ALARM CLOCK BAKELIKE IVORY,4,3/28/11 13:57,"3,75",Germany
547925,22849,BREAD BIN DINER STYLE MINT,2,3/28/11 13:57,"16,95",Germany
547925,22726,ALARM CLOCK BAKELIKE GREEN,4,3/28/11 13:57,"3,75",Germany
547925,22969,HOMEMADE JAM SCENTED CANDLES,12,3/28/11 13:57,"1,45",Germany
547925,22989,SET 2 PANTRY DESIGN TEA TOWELS,12,3/28/11 13:57,"3,25",Germany
547925,22961,JAM MAKING SET PRINTED,24,3/28/11 13:57,"1,45",Germany
547925,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,3/28/11 13:57,"0,85",Germany
547925,22178,VICTORIAN GLASS HANGING T-LIGHT,24,3/28/11 13:57,"1,25",Germany
547925,84879,ASSORTED COLOUR BIRD ORNAMENT,16,3/28/11 13:57,"1,69",Germany
547925,22520,CHILDS GARDEN TROWEL BLUE,12,3/28/11 13:57,"0,85",Germany
547925,22521,CHILDS GARDEN TROWEL PINK,12,3/28/11 13:57,"0,85",Germany
547925,22525,CHILDRENS GARDEN GLOVES PINK,10,3/28/11 13:57,"1,25",Germany
547925,22524,CHILDRENS GARDEN GLOVES BLUE,10,3/28/11 13:57,"1,25",Germany
547925,POST,POSTAGE,4,3/28/11 13:57,18,Germany
547926,21399,BLUE POLKADOT COFFEE MUG,48,3/28/11 13:59,"0,39",Germany
547926,21397,BLUE POLKADOT EGG CUP,48,3/28/11 13:59,"0,39",Germany
547926,85094,CANDY SPOT EGG WARMER RABBIT,48,3/28/11 13:59,"0,19",Germany
547926,85093,CANDY SPOT EGG WARMER HARE,48,3/28/11 13:59,"0,39",Germany
547926,22979,PANTRY WASHING UP BRUSH,12,3/28/11 13:59,"1,45",Germany
547926,22980,PANTRY SCRUBBING BRUSH,12,3/28/11 13:59,"1,65",Germany
547926,22993,SET OF 4 PANTRY JELLY MOULDS,12,3/28/11 13:59,"1,25",Germany
547926,21976,PACK OF 60 MUSHROOM CAKE CASES,24,3/28/11 13:59,"0,55",Germany
547926,22989,SET 2 PANTRY DESIGN TEA TOWELS,12,3/28/11 13:59,"3,25",Germany
547926,22849,BREAD BIN DINER STYLE MINT,4,3/28/11 13:59,"14,95",Germany
C549098,21399,BLUE POLKADOT COFFEE MUG,-14,4/6/11 11:06,"0,39",Germany
553731,22178,VICTORIAN GLASS HANGING T-LIGHT,24,5/19/11 8:26,"1,25",Germany
553731,22925,BLUE GIANT GARDEN THERMOMETER,4,5/19/11 8:26,"5,95",Germany
553731,21896,POTTING SHED TWINE,6,5/19/11 8:26,"2,1",Germany
553731,47504K,ENGLISH ROSE GARDEN SECATEURS,12,5/19/11 8:26,"1,95",Germany
553731,47504H,ENGLISH ROSE SPIRIT LEVEL,12,5/19/11 8:26,"1,95",Germany
553731,22077,6 RIBBONS RUSTIC CHARM,12,5/19/11 8:26,"1,65",Germany
553731,21114,LAVENDER SCENTED FABRIC HEART,20,5/19/11 8:26,"1,25",Germany
553731,22728,ALARM CLOCK BAKELIKE PINK,4,5/19/11 8:26,"3,75",Germany
553731,22730,ALARM CLOCK BAKELIKE IVORY,4,5/19/11 8:26,"3,75",Germany
553731,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,5/19/11 8:26,"4,15",Germany
553731,23254,CHILDRENS CUTLERY DOLLY GIRL,4,5/19/11 8:26,"4,15",Germany
553731,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,5/19/11 8:26,"2,95",Germany
553731,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,5/19/11 8:26,"2,95",Germany
553731,23206,LUNCH BAG APPLE DESIGN,20,5/19/11 8:26,"1,65",Germany
553731,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,5/19/11 8:26,"1,25",Germany
553731,22480,RED TEA TOWEL CLASSIC DESIGN,12,5/19/11 8:26,"1,25",Germany
553731,22849,BREAD BIN DINER STYLE MINT,4,5/19/11 8:26,"14,95",Germany
553731,22427,ENAMEL FLOWER JUG CREAM,3,5/19/11 8:26,"5,95",Germany
553731,21731,RED TOADSTOOL LED NIGHT LIGHT,24,5/19/11 8:26,"1,65",Germany
