InvoiceNo,StockCode,Description,Quantity,date,price,Country
559797,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,7/12/11 13:31,"3,25",Germany
559797,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,7/12/11 13:31,"0,85",Germany
559797,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,7/12/11 13:31,"0,55",Germany
559797,21980,PACK OF 12 RED RETROSPOT TISSUES,24,7/12/11 13:31,"0,29",Germany
559797,21242,RED RETROSPOT PLATE,8,7/12/11 13:31,"1,69",Germany
559797,21212,PACK OF 72 RETROSPOT CAKE CASES,24,7/12/11 13:31,"0,55",Germany
559797,23306,SET OF 36 DOILIES PANTRY DESIGN,12,7/12/11 13:31,"1,45",Germany
559797,21094,SET/6 RED SPOTTY PAPER PLATES,12,7/12/11 13:31,"0,85",Germany
559797,21086,SET/6 RED SPOTTY PAPER CUPS,12,7/12/11 13:31,"0,65",Germany
559797,22562,MONSTERS STENCIL CRAFT,12,7/12/11 13:31,"1,25",Germany
559797,22563,HAPPY STENCIL CRAFT,12,7/12/11 13:31,"1,25",Germany
559797,22564,ALPHABET STENCIL CRAFT,12,7/12/11 13:31,"1,25",Germany
559797,21219,SET/4 BADGES BALLOON GIRL,10,7/12/11 13:31,"1,25",Germany
559797,21220,SET/4 BADGES DOGS,10,7/12/11 13:31,"1,25",Germany
559797,21221,SET/4 BADGES CUTE CREATURES,10,7/12/11 13:31,"1,25",Germany
559797,21224,SET/4 SKULL BADGES,10,7/12/11 13:31,"1,25",Germany
559797,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,7/12/11 13:31,"2,95",Germany
559797,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,7/12/11 13:31,"2,95",Germany
559797,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,7/12/11 13:31,"2,95",Germany
559797,21967,PACK OF 12 SKULL TISSUES,24,7/12/11 13:31,"0,29",Germany
559798,22961,JAM MAKING SET PRINTED,24,7/12/11 13:32,"1,45",Germany
559798,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,7/12/11 13:32,"0,19",Germany
559798,84818,DANISH ROSE PHOTO FRAME,24,7/12/11 13:32,"0,79",Germany
559798,23186,FRENCH STYLE STORAGE JAR CAFE,48,7/12/11 13:32,"0,29",Germany
559798,22094,RED RETROSPOT TISSUE BOX,36,7/12/11 13:32,"0,39",Germany
559798,22093,MOTORING TISSUE BOX,36,7/12/11 13:32,"0,39",Germany
562137,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,8/3/11 10:04,"0,83",Germany
562137,23296,SET OF 6 TEA TIME BAKING CASES,16,8/3/11 10:04,"1,25",Germany
562137,23309,SET OF 60 I LOVE LONDON CAKE CASES,24,8/3/11 10:04,"0,55",Germany
562137,23295,SET OF 12 MINI LOAF BAKING CASES,16,8/3/11 10:04,"0,83",Germany
562137,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,8/3/11 10:04,"1,65",Germany
562137,23294,SET OF 6 SNACK LOAF BAKING CASES,16,8/3/11 10:04,"0,83",Germany
562137,23545,WRAP RED DOILEY,25,8/3/11 10:04,"0,42",Germany
562137,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,8/3/11 10:04,"2,95",Germany
562137,23203,JUMBO BAG DOILEY PATTERNS,10,8/3/11 10:04,"2,08",Germany
562137,85099F,JUMBO BAG STRAWBERRY,10,8/3/11 10:04,"2,08",Germany
562137,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,8/3/11 10:04,"2,08",Germany
562137,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,8/3/11 10:04,"0,85",Germany
562137,22386,JUMBO BAG PINK POLKADOT,10,8/3/11 10:04,"2,08",Germany
562568,20712,JUMBO BAG WOODLAND ANIMALS,10,8/7/11 11:59,"2,08",Germany
562568,23344,JUMBO BAG 50'S CHRISTMAS,10,8/7/11 11:59,"2,08",Germany
562568,21246,RED RETROSPOT BIG BOWL,6,8/7/11 11:59,"4,95",Germany
562568,21880,RED RETROSPOT TAPE,12,8/7/11 11:59,"0,65",Germany
562568,20719,WOODLAND CHARLOTTE BAG,10,8/7/11 11:59,"0,85",Germany
562568,22553,PLASTERS IN TIN SKULLS,12,8/7/11 11:59,"1,65",Germany
