InvoiceNo,StockCode,Description,Quantity,date,price,Country
C568386,22667,RECIPE BOX RETROSPOT,-3,9/27/11 9:56,"2,95",Germany
C568386,21936,RED RETROSPOT PICNIC BAG,-2,9/27/11 9:56,"2,95",Germany
569562,22494,EMERGENCY FIRST AID TIN,12,10/5/11 9:43,"1,25",Germany
569562,22652,TRAVEL SEWING KIT,10,10/5/11 9:43,"1,65",Germany
569562,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,10/5/11 9:43,"2,95",Germany
569562,22616,PACK OF 12 LONDON TISSUES,24,10/5/11 9:43,"0,39",Germany
569562,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/5/11 9:43,"1,95",Germany
569562,23494,VINTAGE DOILY DELUXE SEWING KIT,6,10/5/11 9:43,"5,95",Germany
569562,23366,SET 12 COLOURING PENCILS DOILY,16,10/5/11 9:43,"0,65",Germany
569562,23365,SET 12 COLOUR PENCILS LOVE LONDON,16,10/5/11 9:43,"0,65",Germany
569562,23367,SET 12 COLOUR PENCILS SPACEBOY,16,10/5/11 9:43,"0,65",Germany
569562,21880,RED RETROSPOT TAPE,24,10/5/11 9:43,"0,65",Germany
569562,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,10,10/5/11 9:43,"0,79",Germany
569562,16169E,WRAP 50'S  CHRISTMAS,25,10/5/11 9:43,"0,42",Germany
569562,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,10/5/11 9:43,"2,1",Germany
569562,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,10/5/11 9:43,"1,95",Germany
569562,23247,BISCUIT TIN 50'S CHRISTMAS,6,10/5/11 9:43,"2,89",Germany
569562,23320,GIANT 50'S CHRISTMAS CRACKER,12,10/5/11 9:43,"2,89",Germany
569562,23319,BOX OF 6 MINI 50'S CRACKERS,6,10/5/11 9:43,"2,49",Germany
569562,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,10/5/11 9:43,"0,39",Germany
569562,22197,POPCORN HOLDER,12,10/5/11 9:43,"0,85",Germany
569562,22130,PARTY CONE CHRISTMAS DECORATION,12,10/5/11 9:43,"0,85",Germany
569562,23388,WOODLAND MINI BACKPACK,4,10/5/11 9:43,"4,15",Germany
569562,20727,LUNCH BAG  BLACK SKULL.,10,10/5/11 9:43,"1,65",Germany
569562,23209,LUNCH BAG VINTAGE DOILY,10,10/5/11 9:43,"1,65",Germany
569562,20726,LUNCH BAG WOODLAND,10,10/5/11 9:43,"1,65",Germany
569562,23551,PACK OF 12 PAISLEY PARK TISSUES,24,10/5/11 9:43,"0,39",Germany
569562,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,10/5/11 9:43,"0,85",Germany
569562,22962,JAM JAR WITH PINK LID,12,10/5/11 9:43,"0,85",Germany
569562,22963,JAM JAR WITH GREEN LID,12,10/5/11 9:43,"0,85",Germany
569562,22094,RED RETROSPOT TISSUE BOX,36,10/5/11 9:43,"0,39",Germany
569562,POST,POSTAGE,3,10/5/11 9:43,18,Germany
