InvoiceNo,StockCode,Description,Quantity,date,price,Country
546920,20719,WOODLAND CHARLOTTE BAG,10,3/18/11 9:55,"0,85",Germany
546920,21577,SAVE THE PLANET COTTON TOTE BAG,6,3/18/11 9:55,"2,25",Germany
546920,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,3/18/11 9:55,"0,85",Germany
546920,21787,RAIN PONCHO RETROSPOT,24,3/18/11 9:55,"0,85",Germany
546920,21232,STRAWBERRY CERAMIC TRINKET BOX,24,3/18/11 9:55,"1,25",Germany
546920,21231,SWEETHEART CERAMIC TRINKET BOX,12,3/18/11 9:55,"1,25",Germany
546920,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,3/18/11 9:55,"2,95",Germany
546920,22423,REGENCY CAKESTAND 3 TIER,32,3/18/11 9:55,"10,95",Germany
546920,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,3/18/11 9:55,"2,95",Germany
546920,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,3/18/11 9:55,"4,95",Germany
546920,22908,PACK OF 20 NAPKINS RED APPLES,12,3/18/11 9:55,"0,85",Germany
546920,22419,LIPSTICK PEN RED,36,3/18/11 9:55,"0,42",Germany
546920,22728,ALARM CLOCK BAKELIKE PINK,4,3/18/11 9:55,"3,75",Germany
546920,22741,FUNKY DIVA PEN,48,3/18/11 9:55,"0,85",Germany
546920,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,3/18/11 9:55,"4,95",Germany
546920,22962,JAM JAR WITH PINK LID,12,3/18/11 9:55,"0,85",Germany
546920,22961,JAM MAKING SET PRINTED,12,3/18/11 9:55,"1,45",Germany
546920,POST,POSTAGE,8,3/18/11 9:55,18,Germany
546921,23183,MOTHER'S KITCHEN SPOON REST,4,3/18/11 9:57,"3,75",Germany
546921,23177,TREASURE ISLAND BOOK BOX,8,3/18/11 9:57,"2,25",Germany
C547849,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,3/27/11 12:06,"1,25",Germany
C547968,22859,EASTER TIN BUNNY BOUQUET,-1,3/28/11 16:02,"1,65",Germany
C547968,84228,HEN HOUSE W CHICK STANDING,-1,3/28/11 16:02,"0,42",Germany
548745,21577,SAVE THE PLANET COTTON TOTE BAG,6,4/4/11 12:10,"2,25",Germany
548745,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,4/4/11 12:10,"0,85",Germany
548745,22077,6 RIBBONS RUSTIC CHARM,12,4/4/11 12:10,"1,65",Germany
548745,22585,PACK OF 6 BIRDY GIFT TAGS,12,4/4/11 12:10,"1,25",Germany
548745,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,4/4/11 12:10,"1,65",Germany
548745,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,4/4/11 12:10,"1,45",Germany
548745,22908,PACK OF 20 NAPKINS RED APPLES,12,4/4/11 12:10,"0,85",Germany
548745,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,4/4/11 12:10,"0,85",Germany
548745,22813,PACK 3 BOXES BIRD PANNETONE,12,4/4/11 12:10,"1,95",Germany
548745,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,4/4/11 12:10,"1,65",Germany
548745,22728,ALARM CLOCK BAKELIKE PINK,8,4/4/11 12:10,"3,75",Germany
548745,22968,ROSE COTTAGE KEEPSAKE BOX,4,4/4/11 12:10,"9,95",Germany
548745,22741,FUNKY DIVA PEN,48,4/4/11 12:10,"0,85",Germany
548745,22913,RED COAT RACK PARIS FASHION,3,4/4/11 12:10,"4,95",Germany
548745,22859,EASTER TIN BUNNY BOUQUET,6,4/4/11 12:10,"1,65",Germany
548745,22992,REVOLVER WOODEN RULER,12,4/4/11 12:10,"1,95",Germany
548745,22993,SET OF 4 PANTRY JELLY MOULDS,12,4/4/11 12:10,"1,25",Germany
548745,POST,POSTAGE,3,4/4/11 12:10,18,Germany
548745,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,4/4/11 12:10,"1,25",Germany
548745,23078,ICE CREAM PEN LIP GLOSS,24,4/4/11 12:10,"1,25",Germany
548745,23076,ICE CREAM SUNDAE LIP GLOSS,24,4/4/11 12:10,"1,25",Germany
548745,22991,GIRAFFE WOODEN RULER,12,4/4/11 12:10,"1,95",Germany
548745,23051,RECYCLED ACAPULCO MAT BLUE,2,4/4/11 12:10,"8,25",Germany
548745,23183,MOTHER'S KITCHEN SPOON REST,6,4/4/11 12:10,"3,75",Germany
548745,23159,SET OF 5 PANCAKE DAY MAGNETS,12,4/4/11 12:10,"2,08",Germany
548745,23158,SET OF 5 LUCKY CAT MAGNETS,24,4/4/11 12:10,"2,08",Germany
548745,23155,KNICKERBOCKERGLORY MAGNET ASSORTED,12,4/4/11 12:10,"0,83",Germany
548746,23077,DOUGHNUT LIP GLOSS,40,4/4/11 12:11,"1,25",Germany
C549438,23183,MOTHER'S KITCHEN SPOON REST,-1,4/8/11 12:39,"3,75",Germany
C549438,23155,KNICKERBOCKERGLORY MAGNET ASSORTED,-2,4/8/11 12:39,"0,83",Germany
