InvoiceNo,StockCode,Description,Quantity,date,price,Country
C573037,23245,SET OF 3 REGENCY CAKE TINS,-3,10/27/11 13:45,"4,95",Germany
C573037,23368,SET 12 COLOUR PENCILS DOLLY GIRL,-3,10/27/11 13:45,"0,65",Germany
C573037,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-6,10/27/11 13:45,"1,45",Germany
C573037,21232,STRAWBERRY CERAMIC TRINKET POT,-2,10/27/11 13:45,"1,25",Germany
C573037,23294,SET OF 6 SNACK LOAF BAKING CASES,-1,10/27/11 13:45,"0,83",Germany
C573037,23238,SET OF 4 KNICK KNACK TINS LONDON,-2,10/27/11 13:45,"4,15",Germany
C573037,22423,REGENCY CAKESTAND 3 TIER,-11,10/27/11 13:45,"10,95",Germany
C573037,23198,PANTRY MAGNETIC  SHOPPING LIST,-13,10/27/11 13:45,"1,45",Germany
574097,22621,TRADITIONAL KNITTING NANCY,12,11/3/11 9:56,"1,65",Germany
574097,23347,I LOVE LONDON BEAKER,12,11/3/11 9:56,"1,25",Germany
574097,23346,SPACEBOY BEAKER,12,11/3/11 9:56,"1,25",Germany
574097,23392,SPACEBOY ROCKET LOLLY MAKERS,6,11/3/11 9:56,"2,08",Germany
574097,22551,PLASTERS IN TIN SPACEBOY,12,11/3/11 9:56,"1,65",Germany
574097,23108,SET OF 10 LED DOLLY LIGHTS,4,11/3/11 9:56,"6,25",Germany
574097,23289,DOLLY GIRL CHILDRENS BOWL,8,11/3/11 9:56,"1,25",Germany
574097,23291,DOLLY GIRL CHILDRENS CUP,8,11/3/11 9:56,"1,25",Germany
574097,23345,DOLLY GIRL BEAKER,12,11/3/11 9:56,"1,25",Germany
574097,23254,CHILDRENS CUTLERY DOLLY GIRL,4,11/3/11 9:56,"4,15",Germany
574097,23256,CHILDRENS CUTLERY SPACEBOY,4,11/3/11 9:56,"4,15",Germany
574097,23319,BOX OF 6 MINI 50'S CRACKERS,24,11/3/11 9:56,"2,49",Germany
574097,22419,LIPSTICK PEN RED,48,11/3/11 9:56,"0,42",Germany
574097,23113,PANTRY CHOPPING BOARD,6,11/3/11 9:56,"4,95",Germany
574097,23388,WOODLAND MINI BACKPACK,4,11/3/11 9:56,"4,15",Germany
574097,23174,REGENCY SUGAR BOWL GREEN,4,11/3/11 9:56,"4,15",Germany
574097,23245,SET OF 3 REGENCY CAKE TINS,32,11/3/11 9:56,"4,15",Germany
574097,23100,SILVER BELLS TABLE DECORATION,12,11/3/11 9:56,"1,25",Germany
574097,23101,SILVER STARS TABLE DECORATION,12,11/3/11 9:56,"0,83",Germany
574097,23102,SILVER HEARTS TABLE DECORATION,12,11/3/11 9:56,"0,83",Germany
574097,23559,WOODLAND BUNNIES LOLLY MAKERS,18,11/3/11 9:56,"2,08",Germany
574097,23368,SET 12 COLOUR PENCILS DOLLY GIRL,16,11/3/11 9:56,"0,65",Germany
574097,23240,SET OF 4 KNICK KNACK TINS DOILY,6,11/3/11 9:56,"4,15",Germany
574097,23198,PANTRY MAGNETIC  SHOPPING LIST,12,11/3/11 9:56,"1,45",Germany
574097,23155,KNICKERBOCKERGLORY MAGNET ASSORTED,36,11/3/11 9:56,"0,83",Germany
574097,23475,WOODLAND SMALL PINK FELT HEART,12,11/3/11 9:56,"0,83",Germany
574097,23474,WOODLAND SMALL BLUE FELT HEART,12,11/3/11 9:56,"0,83",Germany
574097,23473,WOODLAND SMALL RED FELT HEART,12,11/3/11 9:56,"0,83",Germany
574097,POST,POSTAGE,5,11/3/11 9:56,18,Germany
