InvoiceNo,StockCode,Description,Quantity,date,price,Country
559710,23290,SPACEBOY CHILDRENS BOWL,8,7/12/11 10:25,"1,25",Germany
559710,23292,SPACEBOY CHILDRENS CUP,8,7/12/11 10:25,"1,25",Germany
559710,23205,CHARLOTTE BAG VINTAGE ALPHABET,20,7/12/11 10:25,"0,85",Germany
559710,21718,RED METAL BEACH SPADE,12,7/12/11 10:25,"1,25",Germany
559710,20724,RED RETROSPOT CHARLOTTE BAG,20,7/12/11 10:25,"0,85",Germany
559710,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,7/12/11 10:25,"3,25",Germany
559710,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,7/12/11 10:25,"2,95",Germany
559710,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,7/12/11 10:25,"2,95",Germany
559710,21915,RED  HARMONICA IN BOX,12,7/12/11 10:25,"1,25",Germany
559710,20719,WOODLAND CHARLOTTE BAG,20,7/12/11 10:25,"0,85",Germany
559710,POST,POSTAGE,1,7/12/11 10:25,18,Germany
561094,22150,3 STRIPEY MICE FELTCRAFT,6,7/25/11 10:04,"1,95",Germany
561094,22551,PLASTERS IN TIN SPACEBOY,12,7/25/11 10:04,"1,65",Germany
561094,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,7/25/11 10:04,"1,65",Germany
561094,22555,PLASTERS IN TIN STRONGMAN,12,7/25/11 10:04,"1,65",Germany
561094,21058,PARTY INVITES WOODLAND,12,7/25/11 10:04,"0,85",Germany
561094,21680,WOODLAND  STICKERS,12,7/25/11 10:04,"0,85",Germany
561094,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,7/25/11 10:04,"1,25",Germany
561094,22422,TOOTHPASTE TUBE PEN,12,7/25/11 10:04,"0,65",Germany
561094,21746,SMALL RED RETROSPOT WINDMILL,12,7/25/11 10:04,"1,25",Germany
561094,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,7/25/11 10:04,"11,95",Germany
561094,22037,ROBOT BIRTHDAY CARD,12,7/25/11 10:04,"0,42",Germany
561094,23292,SPACEBOY CHILDRENS CUP,8,7/25/11 10:04,"1,25",Germany
561094,23290,SPACEBOY CHILDRENS BOWL,8,7/25/11 10:04,"1,25",Germany
561094,22303,COFFEE MUG APPLES DESIGN,6,7/25/11 10:04,"2,55",Germany
561094,23199,JUMBO BAG APPLES,10,7/25/11 10:04,"2,08",Germany
561094,20719,WOODLAND CHARLOTTE BAG,10,7/25/11 10:04,"0,85",Germany
561094,21062,PARTY INVITES SPACEMAN,12,7/25/11 10:04,"0,85",Germany
561094,16156L,WRAP CAROUSEL,25,7/25/11 10:04,"0,42",Germany
561094,21503,TOYBOX  WRAP,25,7/25/11 10:04,"0,42",Germany
561094,22046,TEA PARTY  WRAPPING PAPER,25,7/25/11 10:04,"0,42",Germany
561094,22707,WRAP MONSTER FUN,25,7/25/11 10:04,"0,42",Germany
561094,23545,WRAP RED DOILEY,25,7/25/11 10:04,"0,42",Germany
561094,23549,WRAP BIRD GARDEN,25,7/25/11 10:04,"0,42",Germany
561094,21205,MULTICOLOUR 3D BALLS GARLAND,6,7/25/11 10:04,"2,55",Germany
561094,84997B,CHILDRENS CUTLERY RETROSPOT RED,4,7/25/11 10:04,"4,15",Germany
561094,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,7/25/11 10:04,"2,95",Germany
561094,23076,ICE CREAM SUNDAE LIP GLOSS,24,7/25/11 10:04,"1,25",Germany
561094,21915,RED  HARMONICA IN BOX,12,7/25/11 10:04,"1,25",Germany
561094,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,7/25/11 10:04,"2,55",Germany
561094,22090,PAPER BUNTING RETROSPOT,6,7/25/11 10:04,"2,95",Germany
561094,22467,GUMBALL COAT RACK,12,7/25/11 10:04,"2,55",Germany
561094,22629,SPACEBOY LUNCH BOX,12,7/25/11 10:04,"1,95",Germany
561094,POST,POSTAGE,2,7/25/11 10:04,18,Germany
