InvoiceNo,StockCode,Description,Quantity,date,price,Country
565765,20713,JUMBO BAG OWLS,10,9/6/11 14:19,"2,08",Germany
565765,23203,JUMBO BAG VINTAGE DOILY,10,9/6/11 14:19,"2,08",Germany
565765,23344,JUMBO BAG 50'S CHRISTMAS,10,9/6/11 14:19,"2,08",Germany
565765,21429,RED GINGHAM ROSE JEWELLERY BOX,8,9/6/11 14:19,"1,95",Germany
565765,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,9/6/11 14:19,"3,25",Germany
565765,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,9/6/11 14:19,"1,25",Germany
565765,22271,FELTCRAFT DOLL ROSIE,6,9/6/11 14:19,"2,95",Germany
565765,22273,FELTCRAFT DOLL MOLLY,6,9/6/11 14:19,"2,95",Germany
565765,22586,FELTCRAFT HAIRBAND PINK AND BLUE,12,9/6/11 14:19,"0,85",Germany
565765,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,9/6/11 14:19,"2,95",Germany
565765,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,9/6/11 14:19,"2,55",Germany
565765,22631,CIRCUS PARADE LUNCH BOX,12,9/6/11 14:19,"1,95",Germany
565765,22659,LUNCH BOX I LOVE LONDON,12,9/6/11 14:19,"1,95",Germany
565765,22551,PLASTERS IN TIN SPACEBOY,12,9/6/11 14:19,"1,65",Germany
565765,22556,PLASTERS IN TIN CIRCUS PARADE,12,9/6/11 14:19,"1,65",Germany
565765,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,9/6/11 14:19,"1,65",Germany
565765,21731,RED TOADSTOOL LED NIGHT LIGHT,12,9/6/11 14:19,"1,65",Germany
565765,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,9/6/11 14:19,"0,83",Germany
565765,20979,36 PENCILS TUBE RED RETROSPOT,16,9/6/11 14:19,"1,25",Germany
565765,20977,36 PENCILS TUBE WOODLAND,16,9/6/11 14:19,"1,25",Germany
565765,23240,SET OF 4 KNICK KNACK TINS DOILY,6,9/6/11 14:19,"4,15",Germany
565765,22534,MAGIC DRAWING SLATE SPACEBOY,24,9/6/11 14:19,"0,42",Germany
565765,22530,MAGIC DRAWING SLATE DOLLY GIRL,24,9/6/11 14:19,"0,42",Germany
565765,22531,MAGIC DRAWING SLATE CIRCUS PARADE,24,9/6/11 14:19,"0,42",Germany
565765,22138,BAKING SET 9 PIECE RETROSPOT,3,9/6/11 14:19,"4,95",Germany
565765,22617,BAKING SET SPACEBOY DESIGN,3,9/6/11 14:19,"4,95",Germany
565765,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,9/6/11 14:19,"1,45",Germany
565765,21892,TRADITIONAL WOODEN CATCH CUP GAME,12,9/6/11 14:19,"1,25",Germany
565765,POST,POSTAGE,2,9/6/11 14:19,18,Germany
