InvoiceNo,StockCode,Description,Quantity,date,price,Country
564337,22326,ROUND SNACK BOXES SET OF4 WOODLAND,24,8/24/11 14:40,"2,95",Germany
564337,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,8/24/11 14:40,"2,95",Germany
564337,16259,PIECE OF CAMO STATIONERY SET,108,8/24/11 14:40,"0,08",Germany
564337,22610,PENS ASSORTED FUNNY FACE,36,8/24/11 14:40,"0,19",Germany
564337,23298,SPOTTY BUNTING,3,8/24/11 14:40,"4,95",Germany
564337,22966,GINGERBREAD MAN COOKIE CUTTER,12,8/24/11 14:40,"1,25",Germany
564337,10125,MINI FUNKY DESIGN TAPES,20,8/24/11 14:40,"0,85",Germany
564337,16011,ANIMAL STICKERS,48,8/24/11 14:40,"0,21",Germany
564337,16237,SLEEPING CAT ERASERS,30,8/24/11 14:40,"0,21",Germany
564337,16238,PARTY TIME PENCIL ERASERS,28,8/24/11 14:40,"0,21",Germany
564337,20992,JAZZ HEARTS PURSE NOTEBOOK,48,8/24/11 14:40,"0,39",Germany
564337,84859C,PINK DISCO HANDBAG,12,8/24/11 14:40,"1,95",Germany
564337,POST,POSTAGE,1,8/24/11 14:40,18,Germany
564338,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,8/24/11 14:41,"2,55",Germany
