InvoiceNo,StockCode,Description,Quantity,date,price,Country
C555273,21535,RED RETROSPOT SMALL MILK JUG,-2,6/1/11 16:33,"2,55",Germany
C555273,21531,RED RETROSPOT SUGAR JAM BOWL,-1,6/1/11 16:33,"2,55",Germany
C555273,22328,ROUND SNACK BOXES SET OF 4 FRUITS,-2,6/1/11 16:33,"2,95",Germany
C555273,22326,ROUND SNACK BOXES SET OF4 WOODLAND,-3,6/1/11 16:33,"2,95",Germany
556509,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,6/13/11 10:33,"1,65",Germany
556509,23236,DOILEY STORAGE TIN,6,6/13/11 10:33,"2,89",Germany
556509,23240,SET OF 4 KNICK KNACK TINS DOILEY,6,6/13/11 10:33,"4,15",Germany
556509,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,6/13/11 10:33,"4,95",Germany
556509,23242,TREASURE TIN BUFFALO BILL,6,6/13/11 10:33,"2,08",Germany
556509,23245,SET OF 3 REGENCY CAKE TINS,4,6/13/11 10:33,"4,95",Germany
556509,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,6/13/11 10:33,"0,55",Germany
556509,22962,JAM JAR WITH PINK LID,12,6/13/11 10:33,"0,85",Germany
556509,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,6/13/11 10:33,"3,25",Germany
556509,22990,COTTON APRON PANTRY DESIGN,2,6/13/11 10:33,"4,95",Germany
556509,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,6/13/11 10:33,"15,95",Germany
556509,22627,MINT KITCHEN SCALES,2,6/13/11 10:33,"8,5",Germany
556509,21843,RED RETROSPOT CAKE STAND,1,6/13/11 10:33,"10,95",Germany
556509,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,6/13/11 10:33,"2,25",Germany
556509,21577,SAVE THE PLANET COTTON TOTE BAG,6,6/13/11 10:33,"2,25",Germany
556509,POST,POSTAGE,2,6/13/11 10:33,18,Germany
C557405,23245,SET OF 3 REGENCY CAKE TINS,-1,6/20/11 11:28,"4,95",Germany
C557405,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-3,6/20/11 11:28,"4,95",Germany
C557405,23240,SET OF 4 KNICK KNACK TINS DOILEY,-3,6/20/11 11:28,"4,15",Germany
C557405,23236,DOILEY STORAGE TIN,-1,6/20/11 11:28,"2,89",Germany
