InvoiceNo,StockCode,Description,Quantity,date,price,Country
541122,22425,ENAMEL COLANDER CREAM,3,1/14/11 9:23,"4,95",Germany
541122,22199,FRYING PAN RED RETROSPOT,4,1/14/11 9:23,"4,25",Germany
541122,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,1/14/11 9:23,"2,95",Germany
541122,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,1/14/11 9:23,"2,95",Germany
541122,21668,RED STRIPE CERAMIC DRAWER KNOB,12,1/14/11 9:23,"1,25",Germany
541122,21671,RED SPOT CERAMIC DRAWER KNOB,12,1/14/11 9:23,"1,25",Germany
541122,21238,RED RETROSPOT CUP,8,1/14/11 9:23,"0,85",Germany
541122,20674,GREEN POLKADOT BOWL,8,1/14/11 9:23,"1,25",Germany
541122,22629,SPACEBOY LUNCH BOX,12,1/14/11 9:23,"1,95",Germany
541122,16161P,WRAP ENGLISH ROSE,25,1/14/11 9:23,"0,42",Germany
541122,22585,PACK OF 6 BIRDY GIFT TAGS,12,1/14/11 9:23,"1,25",Germany
541122,22962,JAM JAR WITH PINK LID,12,1/14/11 9:23,"0,85",Germany
541122,21242,RED RETROSPOT PLATE,8,1/14/11 9:23,"1,69",Germany
541122,22333,RETROSPOT PARTY BAG + STICKER SET,8,1/14/11 9:23,"1,65",Germany
541122,22986,GINGHAM ROSE WRAP,25,1/14/11 9:23,"0,42",Germany
541122,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,1/14/11 9:23,"12,75",Germany
541122,84968D,SET OF 16 VINTAGE RED CUTLERY,1,1/14/11 9:23,"12,75",Germany
541122,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,1/14/11 9:23,"12,75",Germany
541122,POST,POSTAGE,2,1/14/11 9:23,18,Germany
