InvoiceNo,StockCode,Description,Quantity,date,price,Country
537197,22843,BISCUIT TIN VINTAGE GREEN,2,12/5/10 14:02,"6,75",Germany
537197,22842,BISCUIT TIN VINTAGE RED,2,12/5/10 14:02,"6,75",Germany
537197,22961,JAM MAKING SET PRINTED,12,12/5/10 14:02,"1,45",Germany
537197,22962,JAM JAR WITH PINK LID,12,12/5/10 14:02,"0,85",Germany
537197,22963,JAM JAR WITH GREEN LID,12,12/5/10 14:02,"0,85",Germany
537197,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,12/5/10 14:02,"3,75",Germany
537197,22199,FRYING PAN RED RETROSPOT,4,12/5/10 14:02,"4,25",Germany
537197,22200,FRYING PAN PINK POLKADOT,4,12/5/10 14:02,"4,25",Germany
537197,22505,MEMO BOARD COTTAGE DESIGN,4,12/5/10 14:02,"4,95",Germany
537197,22507,MEMO BOARD RETROSPOT  DESIGN,4,12/5/10 14:02,"4,95",Germany
537197,84050,PINK HEART SHAPE EGG FRYING PAN,6,12/5/10 14:02,"1,65",Germany
537197,85055,FRENCH ENAMEL UTENSIL HOLDER,4,12/5/10 14:02,"3,75",Germany
537197,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,12/5/10 14:02,"12,75",Germany
537197,POST,POSTAGE,3,12/5/10 14:02,18,Germany
537197,22624,IVORY KITCHEN SCALES,2,12/5/10 14:02,"8,5",Germany
537197,22841,ROUND CAKE TIN VINTAGE GREEN,1,12/5/10 14:02,0,Germany
537197,22847,BREAD BIN DINER STYLE IVORY,1,12/5/10 14:02,"16,95",Germany
537198,20685,DOORMAT RED RETROSPOT,10,12/5/10 14:03,"6,75",Germany
537198,POST,POSTAGE,1,12/5/10 14:03,18,Germany
537594,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,4,12/7/10 12:28,"12,75",Germany
537594,84968A,SET OF 16 VINTAGE ROSE CUTLERY,2,12/7/10 12:28,"12,75",Germany
537594,22846,BREAD BIN DINER STYLE RED,4,12/7/10 12:28,"14,95",Germany
537594,22847,BREAD BIN DINER STYLE IVORY,4,12/7/10 12:28,"14,95",Germany
537594,47559B,TEA TIME OVEN GLOVE,20,12/7/10 12:28,"1,25",Germany
537594,22244,3 HOOK HANGER MAGIC GARDEN,12,12/7/10 12:28,"1,95",Germany
537594,22199,FRYING PAN RED RETROSPOT,24,12/7/10 12:28,"3,75",Germany
537594,22200,FRYING PAN PINK POLKADOT,4,12/7/10 12:28,"4,25",Germany
537594,21035,SET/2 RED RETROSPOT TEA TOWELS,12,12/7/10 12:28,"2,95",Germany
537594,22203,MILK PAN RED RETROSPOT,4,12/7/10 12:28,"3,75",Germany
537594,22202,MILK PAN PINK POLKADOT,4,12/7/10 12:28,"3,75",Germany
537594,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12/7/10 12:28,"1,65",Germany
537594,22624,IVORY KITCHEN SCALES,2,12/7/10 12:28,"8,5",Germany
537594,21789,KIDS RAIN MAC PINK,24,12/7/10 12:28,"0,85",Germany
537594,21452,TOADSTOOL MONEY BOX,6,12/7/10 12:28,"2,95",Germany
537594,21949,SET OF 6 STRAWBERRY CHOPSTICKS,12,12/7/10 12:28,"1,25",Germany
537594,POST,POSTAGE,5,12/7/10 12:28,18,Germany
C539031,22847,BREAD BIN DINER STYLE IVORY,-1,12/15/10 14:25,"14,95",Germany
C539031,22203,MILK PAN RED RETROSPOT,-1,12/15/10 14:25,"3,75",Germany
C539031,22202,MILK PAN PINK POLKADOT,-1,12/15/10 14:25,"3,75",Germany
C539031,22199,FRYING PAN RED RETROSPOT,-4,12/15/10 14:25,"4,25",Germany
C539031,21731,RED TOADSTOOL LED NIGHT LIGHT,-1,12/15/10 14:25,"1,65",Germany
C539031,21452,TOADSTOOL MONEY BOX,-4,12/15/10 14:25,"2,95",Germany
539403,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,12/17/10 12:21,"3,95",Germany
539403,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,12/17/10 12:21,"1,65",Germany
539403,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,12/17/10 12:21,"1,25",Germany
539403,21789,KIDS RAIN MAC PINK,24,12/17/10 12:21,"0,85",Germany
539403,22625,RED KITCHEN SCALES,2,12/17/10 12:21,"8,5",Germany
539403,21272,SALLE DE BAIN HOOK,12,12/17/10 12:21,"1,25",Germany
539403,22452,MEASURING TAPE BABUSHKA PINK,6,12/17/10 12:21,"2,95",Germany
539403,22968,ROSE COTTAGE KEEPSAKE BOX,4,12/17/10 12:21,"9,95",Germany
539403,22505,MEMO BOARD COTTAGE DESIGN,4,12/17/10 12:21,"4,95",Germany
539403,POST,POSTAGE,2,12/17/10 12:21,18,Germany
539403,22626,BLACK KITCHEN SCALES,1,12/17/10 12:21,"8,5",Germany
