InvoiceNo,StockCode,Description,Quantity,date,price,Country
540553,22858,EASTER TIN KEEPSAKE,48,1/10/11 9:48,"1,65",Germany
540553,22861,EASTER TIN CHICKS IN GARDEN,48,1/10/11 9:48,"1,65",Germany
540553,22585,PACK OF 6 BIRDY GIFT TAGS,144,1/10/11 9:48,"1,06",Germany
540553,22366,DOORMAT AIRMAIL,2,1/10/11 9:48,"7,95",Germany
540553,POST,POSTAGE,1,1/10/11 9:48,18,Germany
544281,22585,PACK OF 6 BIRDY GIFT TAGS,288,2/17/11 12:23,"1,06",Germany
544281,22366,DOORMAT AIRMAIL,2,2/17/11 12:23,"7,95",Germany
544281,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,2/17/11 12:23,"2,55",Germany
544281,22936,BAKING MOULD ROSE WHITE CHOCOLATE,6,2/17/11 12:23,"3,25",Germany
544281,POST,POSTAGE,1,2/17/11 12:23,18,Germany
545557,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,24,3/3/11 15:30,"1,65",Germany
545557,22861,EASTER TIN CHICKS IN GARDEN,12,3/3/11 15:30,"1,65",Germany
545557,22858,EASTER TIN KEEPSAKE,12,3/3/11 15:30,"1,65",Germany
545557,22585,PACK OF 6 BIRDY GIFT TAGS,144,3/3/11 15:30,"1,06",Germany
545557,POST,POSTAGE,1,3/3/11 15:30,18,Germany
546919,22585,PACK OF 6 BIRDY GIFT TAGS,144,3/18/11 9:55,"1,06",Germany
546919,47367B,PAIR PADDED HANGERS PINK CHECK,24,3/18/11 9:55,"2,95",Germany
546919,POST,POSTAGE,1,3/18/11 9:55,18,Germany
557972,22366,DOORMAT AIRMAIL,10,6/24/11 10:16,"6,75",Germany
557972,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,6/24/11 10:16,"5,95",Germany
557972,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,6/24/11 10:16,"2,08",Germany
557972,85099B,JUMBO BAG RED RETROSPOT,10,6/24/11 10:16,"2,08",Germany
557972,21090,SET/6 COLLAGE PAPER PLATES,12,6/24/11 10:16,"0,39",Germany
557972,21084,SET/6 COLLAGE PAPER CUPS,24,6/24/11 10:16,"0,19",Germany
557972,POST,POSTAGE,2,6/24/11 10:16,18,Germany
557972,23118,PARISIENNE JEWELLERY DRAWER,1,6/24/11 10:16,"7,5",Germany
557972,15056N,EDWARDIAN PARASOL NATURAL,1,6/24/11 10:16,"5,95",Germany
564475,23210,WHITE ROCKING HORSE HAND PAINTED,72,8/25/11 12:50,"1,25",Germany
564475,23211,RED ROCKING HORSE HAND PAINTED,72,8/25/11 12:50,"1,25",Germany
564475,23212,HEART WREATH DECORATION WITH BELL,72,8/25/11 12:50,"1,25",Germany
564475,23213,STAR WREATH DECORATION WITH BELL,72,8/25/11 12:50,"1,25",Germany
564475,POST,POSTAGE,1,8/25/11 12:50,18,Germany
569727,22471,TV DINNER TRAY AIR HOSTESS,3,10/6/11 9:37,"4,95",Germany
569727,23395,BELLE JARDINIERE CUSHION COVER,4,10/6/11 9:37,"3,75",Germany
569727,23396,LA JARDIN BOTANIQUE CUSHION COVER,4,10/6/11 9:37,"3,75",Germany
569727,22585,PACK OF 6 BIRDY GIFT TAGS,36,10/6/11 9:37,"1,25",Germany
569727,78033,FLAG OF ST GEORGE CHAIR,2,10/6/11 9:37,"5,95",Germany
569727,23427,STOOL HOME SWEET HOME,1,10/6/11 9:37,"12,5",Germany
569727,POST,POSTAGE,2,10/6/11 9:37,18,Germany
C569733,POST,POSTAGE,-1,10/6/11 9:57,18,Germany
C569733,78033,FLAG OF ST GEORGE CHAIR,-2,10/6/11 9:57,"5,95",Germany
571729,23210,WHITE ROCKING HORSE HAND PAINTED,144,10/19/11 9:43,"1,04",Germany
571729,23211,RED ROCKING HORSE HAND PAINTED,144,10/19/11 9:43,"1,04",Germany
571729,23212,HEART WREATH DECORATION WITH BELL,144,10/19/11 9:43,"1,04",Germany
571729,23213,STAR WREATH DECORATION WITH BELL,144,10/19/11 9:43,"1,04",Germany
571729,POST,POSTAGE,1,10/19/11 9:43,18,Germany
571739,23702,High Resolution Image,1,10/19/11 10:33,3,Germany
572134,23395,BELLE JARDINIERE CUSHION COVER,44,10/21/11 10:13,"3,75",Germany
572134,23396,LE JARDIN BOTANIQUE CUSHION COVER,44,10/21/11 10:13,"3,75",Germany
572134,23427,STOOL HOME SWEET HOME,60,10/21/11 10:13,"10,4",Germany
572134,21277,FRENCH STYLE EMBOSSED HEART CABINET,1,10/21/11 10:13,"21,95",Germany
572134,23406,HOME SWEET HOME KEY HOLDER,2,10/21/11 10:13,"6,25",Germany
572134,22625,RED KITCHEN SCALES,2,10/21/11 10:13,"8,5",Germany
572134,23360,SET 8 CANDLES VINTAGE DOILY,12,10/21/11 10:13,"1,95",Germany
572134,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,10/21/11 10:13,"1,25",Germany
572134,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,10/21/11 10:13,"1,25",Germany
572134,22452,MEASURING TAPE BABUSHKA PINK,6,10/21/11 10:13,"2,95",Germany
572134,22446,PIN CUSHION BABUSHKA PINK,6,10/21/11 10:13,"3,35",Germany
C574347,23427,STOOL HOME SWEET HOME,-1,11/4/11 10:28,"10,4",Germany
C574347,23395,BELLE JARDINIERE CUSHION COVER,-3,11/4/11 10:28,"3,75",Germany
576869,23211,RED ROCKING HORSE HAND PAINTED,144,11/16/11 16:20,"1,04",Germany
576869,23212,HEART WREATH DECORATION WITH BELL,144,11/16/11 16:20,"1,04",Germany
576869,23213,STAR WREATH DECORATION WITH BELL,144,11/16/11 16:20,"1,04",Germany
576869,23210,WHITE ROCKING HORSE HAND PAINTED,144,11/16/11 16:20,"1,04",Germany
576869,POST,POSTAGE,1,11/16/11 16:20,18,Germany
